-0.0052347	-0.125994	-0.0485674	-0.0214642	0.0405546	-0.0845539	-0.0603304	0.040999	-0.059881	0.0332526	-0.016411	-0.0178171	-0.0166801	0.0013851	-0.427597	0.177331	-0.111402	-0.0285066	0.0265976	0.0928187
-0.00663881	-0.123481	-0.0469651	-0.0203585	0.0398063	-0.0827483	-0.0593886	0.0383901	-0.0586646	0.0330962	-0.0167818	-0.0166777	-0.0146473	0.000106358	-0.426983	0.177106	-0.11041	-0.0295019	0.0266966	0.0926773
-0.00760779	-0.121254	-0.0450771	-0.0181181	0.0394321	-0.0800092	-0.0587688	0.0366519	-0.0571456	0.0308669	-0.0173202	-0.0158765	-0.0120695	-0.00164138	-0.427153	0.176806	-0.109695	-0.0305299	0.0271897	0.0949031
-0.0100839	-0.119926	-0.0424107	-0.0156987	0.0371727	-0.077389	-0.0608564	0.0360597	-0.054492	0.0268923	-0.0159857	-0.0141779	-0.0111731	-0.00235869	-0.426547	0.177956	-0.109483	-0.0309158	0.0265779	0.0967454
-0.0121068	-0.115921	-0.0397379	-0.0149335	0.0356445	-0.0714743	-0.0621617	0.032803	-0.0565259	0.0250565	-0.011846	-0.0128005	-0.00897444	-0.00336024	-0.428076	0.179905	-0.106495	-0.0299528	0.0263557	0.0971238
-0.0119651	-0.111928	-0.0402896	-0.0183064	0.0375829	-0.0616809	-0.0618504	0.0286587	-0.0656672	0.0240133	-0.00620503	-0.0128346	-0.00514702	-0.00512242	-0.432074	0.186736	-0.101813	-0.024908	0.0278219	0.0966058
-0.0095166	-0.10827	-0.0458868	-0.0272363	0.0438683	-0.0467929	-0.0586934	0.0238471	-0.0838934	0.0246316	-0.00101763	-0.0141137	0.00164098	-0.00762605	-0.436184	0.201201	-0.095886	-0.0163619	0.0308687	0.0935623
-0.00623946	-0.103706	-0.0562967	-0.0407718	0.0498522	-0.0270235	-0.0532245	0.017798	-0.111198	0.0294068	0.00682786	-0.0172861	0.0128054	-0.00948305	-0.44255	0.222748	-0.0893817	-0.00581029	0.0339888	0.0882681
0.00367489	-0.101161	-0.0692355	-0.0542587	0.0574537	-0.00358952	-0.0440435	0.0116516	-0.148338	0.0315391	0.0160553	-0.0275016	0.0277052	-0.0129755	-0.45513	0.238308	-0.0808642	0.00631668	0.0405131	0.0888515
0.0149424	-0.0933214	-0.0792463	-0.0641096	0.0710376	0.015695	-0.0262073	0.000974463	-0.184002	0.0331791	0.022928	-0.0381864	0.0401995	-0.0206704	-0.471168	0.23505	-0.0662372	0.013425	0.050059	0.0968278
0.0285954	-0.0754071	-0.0905168	-0.0754748	0.0965904	0.0409903	0.00412969	-0.0178991	-0.221062	0.0405915	0.0231262	-0.0509077	0.0550838	-0.0316893	-0.49114	0.221679	-0.044022	0.0165805	0.0623607	0.112069
0.0430356	-0.0475224	-0.102007	-0.0859949	0.131681	0.0781598	0.0414599	-0.0443831	-0.258962	0.0556254	0.0149395	-0.0623721	0.0732284	-0.045194	-0.513025	0.20544	-0.0150207	0.0135269	0.0742282	0.128875
0.0625195	-0.019912	-0.111296	-0.0904132	0.168776	0.121258	0.0752459	-0.0686116	-0.297668	0.0671764	-0.000954544	-0.075571	0.0942541	-0.0608391	-0.536157	0.187246	0.0140115	0.00495339	0.0863892	0.150023
0.0842429	0.000326335	-0.114752	-0.0866461	0.198158	0.159716	0.0972078	-0.0846333	-0.332018	0.0676934	-0.0180222	-0.0899447	0.115122	-0.076464	-0.556571	0.168429	0.0371656	-0.00586593	0.0989	0.174687
0.103348	0.01596	-0.112362	-0.0770028	0.217009	0.188211	0.108331	-0.095215	-0.355986	0.0629552	-0.0316527	-0.101977	0.134841	-0.0898811	-0.573007	0.147051	0.0546876	-0.0167627	0.109585	0.195063
0.116374	0.0291555	-0.106813	-0.0674245	0.227586	0.19779	0.111012	-0.0998758	-0.363268	0.0615022	-0.0395022	-0.110153	0.151907	-0.0981059	-0.588578	0.126616	0.0637219	-0.0238427	0.118825	0.211124
0.121396	0.0420678	-0.0964853	-0.0569923	0.228895	0.189491	0.10586	-0.101815	-0.35369	0.0666563	-0.0402127	-0.112207	0.165556	-0.102097	-0.607722	0.107279	0.065481	-0.0278488	0.125666	0.219897
0.121276	0.0608943	-0.0839837	-0.0446139	0.228761	0.186584	0.101533	-0.106214	-0.334279	0.0722993	-0.0474716	-0.107943	0.177219	-0.10785	-0.624585	0.0934052	0.0648404	-0.0338761	0.128145	0.228601
0.115168	0.0804912	-0.0699446	-0.0268775	0.224132	0.174561	0.0956125	-0.11194	-0.296463	0.0783973	-0.06705	-0.0969879	0.183446	-0.111944	-0.628336	0.0794659	0.0581868	-0.0419185	0.128639	0.226402
0.0964571	0.0960449	-0.0577801	-0.00542013	0.210858	0.144492	0.0882891	-0.117366	-0.239983	0.0859505	-0.0945325	-0.0758361	0.175985	-0.111846	-0.625013	0.0721789	0.0442768	-0.0509518	0.124988	0.206119
0.0571629	0.110929	-0.0561629	0.00260666	0.200827	0.121017	0.0795757	-0.124879	-0.171832	0.104024	-0.126822	-0.0357334	0.155709	-0.10315	-0.598482	0.0946731	0.0304684	-0.0567065	0.109167	0.16763
