0.342118	-0.643247
0.342635	-0.642609
0.343117	-0.642045
0.343205	-0.640888
0.342972	-0.640621
0.345864	-0.641247
0.352499	-0.643146
0.356519	-0.656942
0.354687	-0.687812
0.346164	-0.737698
0.330509	-0.807296
0.308247	-0.894542
0.282641	-0.993878
0.25682	-1.09624
0.234129	-1.18966
0.2146	-1.26904
0.197127	-1.33163
0.180292	-1.38097
0.166116	-1.41661
0.156175	-1.43988
0.149453	-1.45545
0.143953	-1.45988
0.138546	-1.46142
0.134085	-1.46205
0.132314	-1.47293
0.134089	-1.4849
0.136206	-1.50384
0.138399	-1.53039
0.141407	-1.56426
0.143592	-1.59741
0.145285	-1.6082
0.145912	-1.61095
0.146958	-1.61004
0.149943	-1.61501
0.1538	-1.6202
0.160402	-1.62459
0.170838	-1.62507
0.181642	-1.62156
0.193308	-1.61339
0.207016	-1.60462
0.220034	-1.59152
0.233745	-1.57657
0.247589	-1.56048
0.261128	-1.54314
0.274769	-1.52516
0.289409	-1.5046
0.304124	-1.481
0.318953	-1.45342
0.3328	-1.42116
0.344787	-1.38409
0.354637	-1.34744
0.363003	-1.31218
0.369208	-1.27832
0.374023	-1.24643
0.376528	-1.21809
0.376936	-1.1979
0.375966	-1.18303
0.374512	-1.17329
0.37329	-1.16491
0.371412	-1.15809
0.368836	-1.1532
0.366472	-1.14888
0.364443	-1.1458
0.362731	-1.14373
0.361676	-1.14133
0.360857	-1.13922
0.359898	-1.13707
0.359004	-1.13572
0.358253	-1.13456
0.358376	-1.13406
