-0.299292	-0.269503	-0.148545	0.265412	-0.231366	-0.0392417	-0.0468	0.203826	0.17185	-0.0586768	-0.072544	-0.106997	-0.0403831	-0.0283825	0.042154
-0.298629	-0.269801	-0.143695	0.260633	-0.227554	-0.036916	-0.0466729	0.204554	0.169948	-0.0658801	-0.0745084	-0.107637	-0.0385833	-0.0294024	0.0433073
-0.298684	-0.273042	-0.138315	0.257066	-0.221961	-0.0344369	-0.0480524	0.20335	0.167629	-0.0749344	-0.0772239	-0.108756	-0.0353788	-0.0277509	0.0430926
-0.299415	-0.279561	-0.133794	0.253698	-0.215433	-0.0312345	-0.0512462	0.200445	0.164317	-0.0843675	-0.0794207	-0.109057	-0.0314952	-0.0255986	0.041325
-0.298892	-0.290703	-0.129301	0.249435	-0.207188	-0.0272813	-0.0554425	0.195626	0.159886	-0.0938537	-0.0804666	-0.10818	-0.0263262	-0.0232694	0.038046
-0.29628	-0.308922	-0.124284	0.242715	-0.196571	-0.0224116	-0.0611708	0.188215	0.154323	-0.102801	-0.0802862	-0.105236	-0.0191236	-0.0219571	0.0327412
-0.291444	-0.334746	-0.118529	0.233583	-0.182758	-0.017011	-0.0684752	0.177451	0.147355	-0.111114	-0.0788048	-0.100198	-0.00931466	-0.0214341	0.0249405
-0.283091	-0.370654	-0.109971	0.219956	-0.164104	-0.0104703	-0.0774479	0.16254	0.138673	-0.119552	-0.0767488	-0.092851	0.00398227	-0.0213293	0.0145898
-0.271261	-0.420528	-0.0980546	0.200918	-0.139671	-0.0024836	-0.0877436	0.143098	0.127937	-0.1284	-0.0743123	-0.0835305	0.0207214	-0.021879	0.00169516
-0.25375	-0.488328	-0.0803942	0.174169	-0.107307	0.00754814	-0.098524	0.11768	0.113744	-0.138845	-0.0712948	-0.0722159	0.042084	-0.0224836	-0.0138659
-0.229975	-0.579185	-0.0567081	0.137646	-0.0653661	0.0200791	-0.108766	0.0862271	0.094803	-0.151351	-0.0671478	-0.059052	0.068092	-0.0249212	-0.032179
-0.204926	-0.688996	-0.0325298	0.0973009	-0.0182811	0.0341181	-0.119444	0.05064	0.0751306	-0.160522	-0.06046	-0.045419	0.094418	-0.0294139	-0.0523274
-0.173599	-0.813188	-0.00709648	0.0493215	0.0307933	0.0525863	-0.126489	0.0142246	0.0520477	-0.168971	-0.0487326	-0.0304431	0.120913	-0.0383363	-0.0704396
-0.139605	-0.940544	0.0197671	0.00133246	0.0793563	0.0733382	-0.129494	-0.0204057	0.0261137	-0.180169	-0.0339991	-0.0186356	0.146393	-0.0451516	-0.0835847
-0.103779	-1.06793	0.0503221	-0.0484928	0.127553	0.0963464	-0.127427	-0.0525763	-0.00241308	-0.193797	-0.0175718	-0.0112153	0.16924	-0.04991	-0.0911552
-0.0679902	-1.19349	0.0833855	-0.100353	0.173978	0.122042	-0.119915	-0.0815235	-0.0342918	-0.212973	0.00173084	-0.00760906	0.190754	-0.0563658	-0.0930642
-0.0384447	-1.30913	0.11703	-0.151572	0.21596	0.148582	-0.110274	-0.103386	-0.0629013	-0.237592	0.0198758	-0.00656445	0.210693	-0.0693486	-0.0903827
-0.0130788	-1.41097	0.151229	-0.200044	0.25482	0.1734	-0.0982934	-0.119618	-0.0879271	-0.265428	0.0346361	-0.0084167	0.228921	-0.0828947	-0.0843129
0.00682669	-1.49577	0.185488	-0.242771	0.289256	0.196304	-0.0866959	-0.132332	-0.110182	-0.297678	0.0456454	-0.0138725	0.246028	-0.0938745	-0.0768258
0.0241201	-1.56596	0.221177	-0.285641	0.319326	0.219043	-0.0745569	-0.138976	-0.129928	-0.33416	0.0543857	-0.0201511	0.262299	-0.108925	-0.0667098
0.037486	-1.62088	0.255314	-0.325679	0.344438	0.24067	-0.0630475	-0.1411	-0.147913	-0.373449	0.0604528	-0.0271801	0.276826	-0.125134	-0.0559775
0.0452172	-1.66622	0.285083	-0.359854	0.364172	0.260528	-0.0532912	-0.140843	-0.164184	-0.412696	0.0662293	-0.0341917	0.290293	-0.141909	-0.0457921
0.0491011	-1.70276	0.310786	-0.390135	0.379948	0.279805	-0.0464858	-0.138307	-0.178589	-0.449969	0.0719624	-0.04111	0.301451	-0.158862	-0.0371801
0.044389	-1.73433	0.329747	-0.411255	0.390671	0.295738	-0.0441368	-0.133824	-0.189002	-0.483719	0.0773412	-0.0482648	0.310693	-0.175487	-0.0304134
0.0385092	-1.75408	0.346755	-0.430789	0.398341	0.310399	-0.0426002	-0.126544	-0.201245	-0.520397	0.0813463	-0.0542373	0.320646	-0.192475	-0.0240274
0.0296995	-1.75866	0.361007	-0.444546	0.402484	0.320309	-0.0441867	-0.117786	-0.208152	-0.553466	0.0813396	-0.0587089	0.329673	-0.20667	-0.0202335
0.0190256	-1.75587	0.372391	-0.453148	0.406172	0.327542	-0.0491094	-0.110012	-0.213019	-0.583614	0.0804715	-0.063455	0.338527	-0.215985	-0.0190387
0.00704091	-1.73983	0.381218	-0.457581	0.407867	0.332952	-0.056239	-0.101329	-0.218633	-0.614161	0.0770811	-0.0669862	0.346594	-0.222007	-0.0210729
