-0.22506	0.212393	0.284564	-0.226004	-0.030805
-0.224938	0.212779	0.28492	-0.226233	-0.0304534
-0.224528	0.213969	0.285558	-0.227214	-0.0301898
-0.224962	0.217077	0.285966	-0.230332	-0.027097
-0.224995	0.220417	0.285963	-0.236673	-0.019623
-0.225173	0.220462	0.283386	-0.243952	-0.00696281
-0.227217	0.219809	0.276844	-0.252933	0.0118284
-0.230086	0.225368	0.266558	-0.265778	0.0325718
-0.233421	0.24091	0.254402	-0.283845	0.0491176
-0.237853	0.262999	0.241167	-0.30846	0.0605464
-0.24203	0.290068	0.225383	-0.338534	0.0714655
-0.246243	0.319127	0.203889	-0.372094	0.0889457
-0.250914	0.348016	0.17565	-0.399387	0.109634
-0.256692	0.375349	0.139976	-0.423526	0.131875
-0.26198	0.401516	0.0937804	-0.441289	0.158637
-0.268605	0.416101	0.0435545	-0.454641	0.185216
-0.280628	0.419431	-0.0109365	-0.460883	0.212906
-0.297532	0.417408	-0.0684179	-0.465734	0.244729
-0.314884	0.418625	-0.130969	-0.470908	0.290123
-0.333461	0.425164	-0.203575	-0.478418	0.355119
-0.357273	0.43551	-0.287141	-0.485609	0.443205
-0.384275	0.444184	-0.375988	-0.497386	0.548053
-0.410636	0.456484	-0.464337	-0.512246	0.665393
-0.442617	0.472466	-0.552896	-0.521762	0.792737
-0.477943	0.490895	-0.63647	-0.526073	0.92367
-0.519743	0.510205	-0.718812	-0.518024	1.05584
-0.565787	0.530542	-0.800816	-0.49817	1.19032
-0.611137	0.551019	-0.875251	-0.481091	1.32606
-0.648783	0.570039	-0.943818	-0.463567	1.46539
-0.678481	0.603143	-1.0019	-0.459029	1.60818
-0.710908	0.651294	-1.06888	-0.436917	1.78117
-0.731787	0.719874	-1.1405	-0.433061	1.9783
-0.741155	0.780202	-1.20929	-0.454471	2.16121
-0.746439	0.804266	-1.23856	-0.473906	2.25754
-0.768026	0.814922	-1.24273	-0.455789	2.27936
-0.780452	0.822782	-1.25586	-0.401842	2.27662
-0.770075	0.81991	-1.24537	-0.357616	2.22459
-0.752257	0.800428	-1.21136	-0.325541	2.12972
-0.736684	0.766753	-1.17375	-0.305715	2.01873
-0.718309	0.737313	-1.1301	-0.300017	1.89857
-0.703698	0.716518	-1.08554	-0.293422	1.77925
-0.689262	0.69689	-1.04543	-0.28781	1.66831
-0.673118	0.676952	-1.0064	-0.290078	1.56514
-0.663516	0.661632	-0.9709	-0.290923	1.47207
-0.653296	0.644546	-0.938225	-0.297732	1.38661
-0.641343	0.627092	-0.901794	-0.310381	1.30434
-0.62857	0.610801	-0.864262	-0.321684	1.22396
-0.6132	0.596526	-0.824406	-0.331847	1.14573
-0.594794	0.585378	-0.780124	-0.343636	1.06742
-0.572331	0.577384	-0.731402	-0.35221	0.985523
-0.548244	0.568271	-0.678781	-0.357042	0.898323
-0.524741	0.55622	-0.619695	-0.357621	0.806391
-0.502525	0.537916	-0.550989	-0.352533	0.709057
-0.48095	0.514873	-0.477249	-0.341271	0.609994
-0.459783	0.486805	-0.394756	-0.32398	0.512975
-0.440264	0.458178	-0.312923	-0.304873	0.43369
-0.421496	0.430305	-0.233758	-0.283219	0.363714
-0.401742	0.407805	-0.158304	-0.263049	0.303651
-0.382241	0.386521	-0.0888719	-0.24042	0.255667
-0.361721	0.367942	-0.0316648	-0.22073	0.216488
-0.339	0.348968	0.0147883	-0.209387	0.188669
-0.317993	0.328778	0.0531081	-0.202898	0.173346
-0.299095	0.304596	0.0861507	-0.197437	0.165603
-0.283411	0.280092	0.11471	-0.190012	0.157629
-0.267875	0.25165	0.144824	-0.183394	0.141115
-0.252021	0.22618	0.1709	-0.177408	0.120682
-0.238274	0.213015	0.189379	-0.169323	0.105944
-0.227	0.207568	0.204629	-0.160064	0.0918638
-0.221185	0.20555	0.212631	-0.149714	0.0819448
-0.21993	0.20512	0.222539	-0.14258	0.0719985
