-0.177504	0.205648	0.339098	-0.259559	-0.0611278
-0.177316	0.207373	0.337313	-0.266495	-0.0520696
-0.179908	0.206873	0.333658	-0.271521	-0.0317658
-0.189156	0.204134	0.324707	-0.272033	-0.00263334
-0.199835	0.203975	0.31299	-0.275185	0.0232849
-0.208956	0.216339	0.30099	-0.285737	0.0439565
-0.218501	0.24164	0.288382	-0.303195	0.0613893
-0.235059	0.275444	0.269023	-0.322341	0.0802847
-0.260421	0.309461	0.23916	-0.341561	0.109269
-0.282814	0.349231	0.183797	-0.362718	0.159813
-0.305429	0.397557	0.100934	-0.387404	0.227971
-0.32858	0.443932	0.0067131	-0.406751	0.299861
-0.348036	0.485561	-0.0936982	-0.426619	0.380166
-0.361671	0.515468	-0.203898	-0.451659	0.481328
-0.376486	0.53772	-0.316659	-0.482608	0.596776
-0.393736	0.553678	-0.424952	-0.519836	0.725703
-0.417456	0.563603	-0.520135	-0.55442	0.851983
-0.442872	0.567102	-0.600442	-0.582344	0.970988
-0.476925	0.566459	-0.670055	-0.596971	1.08145
-0.523576	0.570015	-0.731559	-0.600785	1.18195
-0.579939	0.577305	-0.792294	-0.589478	1.28991
-0.626094	0.599295	-0.857715	-0.564703	1.41674
-0.676178	0.646581	-0.93312	-0.534159	1.56665
-0.716081	0.709616	-1.01499	-0.498247	1.73215
-0.74735	0.78858	-1.10061	-0.462394	1.91252
-0.763204	0.857893	-1.17075	-0.44423	2.09459
-0.769677	0.893942	-1.21565	-0.425949	2.23616
-0.781028	0.903084	-1.22144	-0.396618	2.27898
-0.797409	0.905369	-1.22205	-0.345591	2.28963
-0.779065	0.883262	-1.19664	-0.331035	2.25201
-0.757869	0.854108	-1.15871	-0.321745	2.18467
-0.747885	0.824085	-1.11708	-0.317019	2.09632
-0.733219	0.796397	-1.06887	-0.326424	1.98196
-0.716828	0.767136	-1.02494	-0.329186	1.86445
-0.69579	0.729957	-0.976765	-0.337669	1.73211
-0.673442	0.685822	-0.916171	-0.353667	1.58707
-0.650732	0.641755	-0.854489	-0.378088	1.43978
-0.622123	0.596981	-0.794619	-0.405867	1.29662
-0.591271	0.561082	-0.73201	-0.431434	1.15975
-0.561976	0.537888	-0.666433	-0.456197	1.02615
-0.532979	0.523678	-0.601943	-0.471731	0.896948
-0.505921	0.51479	-0.535109	-0.472166	0.769322
-0.482694	0.506802	-0.459521	-0.46243	0.64126
-0.462543	0.493462	-0.377083	-0.441643	0.515377
-0.443467	0.474146	-0.285599	-0.416085	0.392826
-0.424849	0.449888	-0.198169	-0.379384	0.292114
-0.409157	0.42565	-0.115906	-0.33721	0.211051
-0.392309	0.406972	-0.0466362	-0.293472	0.15814
-0.37611	0.392983	0.0128052	-0.255785	0.120472
-0.355746	0.37613	0.06011	-0.228719	0.098235
-0.335295	0.357097	0.0949136	-0.210906	0.0949721
-0.31351	0.338389	0.125817	-0.198554	0.101377
-0.294172	0.313907	0.156698	-0.191493	0.102296
-0.272668	0.290772	0.191014	-0.195729	0.0903163
-0.249707	0.274202	0.220548	-0.202178	0.0751768
-0.230876	0.259771	0.239259	-0.198116	0.0666706
-0.216863	0.24813	0.25223	-0.193944	0.0593347
-0.207779	0.236643	0.264717	-0.189508	0.0450851
-0.201997	0.230998	0.278738	-0.186226	0.0321625
-0.195974	0.226861	0.294429	-0.187204	0.0191105
-0.189675	0.222422	0.317393	-0.196084	0.00176741
-0.183393	0.222184	0.342489	-0.209476	-0.0138652
-0.17832	0.224854	0.363515	-0.222366	-0.027426
-0.173518	0.227968	0.379636	-0.235585	-0.0426719
-0.170888	0.230948	0.391897	-0.246831	-0.0562121
-0.168657	0.234557	0.398457	-0.253104	-0.065646
-0.166122	0.238975	0.402963	-0.257673	-0.0732308
-0.163638	0.24341	0.407758	-0.261141	-0.0790508
-0.161283	0.247785	0.41148	-0.263878	-0.083914
-0.159009	0.252167	0.412139	-0.265571	-0.0870725
