-0.0409818	-0.15229	-0.091471	-0.0807027	-0.0908144	-0.102808	0.103846	0.0729472	-0.0564111	-0.285565	0.190245	0.0222476	-0.247051	0.0343619	0.291966	0.0565232	-0.0929568	0.227035	-0.0215042	0.125999
-0.0422304	-0.152949	-0.092653	-0.0815744	-0.0898603	-0.101603	0.1032	0.0727364	-0.0567168	-0.284971	0.18836	0.0225272	-0.24626	0.0346447	0.289812	0.0613474	-0.0937336	0.226216	-0.0215335	0.126331
-0.0438247	-0.154122	-0.0935896	-0.0820493	-0.0889564	-0.101372	0.102583	0.0725235	-0.0564678	-0.284372	0.186583	0.0232169	-0.245581	0.0346575	0.286815	0.0661823	-0.0950287	0.225057	-0.0216046	0.126259
-0.0452132	-0.154853	-0.0946659	-0.0821305	-0.0878364	-0.100827	0.102283	0.0716298	-0.0557939	-0.28299	0.184368	0.0239265	-0.243964	0.0342421	0.282801	0.0698467	-0.0962145	0.223611	-0.0216667	0.126136
-0.0459262	-0.156298	-0.0961951	-0.0812495	-0.0862253	-0.101141	0.10186	0.0720093	-0.052746	-0.282034	0.18023	0.0249687	-0.242153	0.0344749	0.282683	0.0717243	-0.0983135	0.221614	-0.0218464	0.126012
-0.0438176	-0.155971	-0.0970018	-0.0790387	-0.0838883	-0.100508	0.10286	0.0720997	-0.0490747	-0.282881	0.174763	0.0253266	-0.238425	0.0345624	0.286513	0.0686491	-0.0985781	0.219623	-0.0209984	0.127932
-0.0381009	-0.15316	-0.0968794	-0.0760437	-0.0820744	-0.0960568	0.105629	0.0714436	-0.0455421	-0.286437	0.168787	0.0247062	-0.232783	0.0344359	0.296619	0.0606148	-0.0956047	0.219074	-0.0197427	0.132013
-0.0286898	-0.14659	-0.0953695	-0.0724735	-0.0817972	-0.0872853	0.111515	0.0690269	-0.0410911	-0.291986	0.160553	0.0234035	-0.22485	0.0342548	0.319425	0.045531	-0.087933	0.219816	-0.0182423	0.136092
-0.0176551	-0.136186	-0.0910527	-0.068986	-0.0835892	-0.0741284	0.119704	0.0650165	-0.0341307	-0.297668	0.148901	0.0218738	-0.214965	0.0337958	0.360368	0.0224712	-0.0748821	0.221085	-0.0175848	0.139269
-0.00431334	-0.119641	-0.0824	-0.0646887	-0.0845123	-0.0528173	0.129564	0.0586174	-0.0258481	-0.299478	0.129156	0.0184853	-0.198941	0.0321562	0.427588	-0.0110525	-0.0539273	0.219839	-0.0175103	0.143213
