0.254723	0.438142
0.254302	0.443435
0.255437	0.447084
0.253483	0.44515
0.237938	0.429984
0.217384	0.411218
0.200978	0.397321
0.182387	0.383081
0.157808	0.363251
0.121934	0.336696
0.0762172	0.298783
0.0299444	0.257652
-0.0175484	0.209553
-0.0773557	0.158163
-0.137826	0.11447
-0.204665	0.0688241
-0.268071	0.0355976
-0.336733	-0.00444461
-0.403686	-0.0367923
-0.469651	-0.068872
-0.541052	-0.110781
-0.607992	-0.130245
-0.666679	-0.156555
-0.729376	-0.178738
-0.777231	-0.199223
-0.817989	-0.215692
-0.850438	-0.229938
-0.858618	-0.243995
-0.838821	-0.275983
-0.825308	-0.321419
-0.805303	-0.383516
-0.771987	-0.429342
-0.735378	-0.468964
-0.685412	-0.512659
-0.628211	-0.551737
-0.570398	-0.582519
-0.51985	-0.594546
-0.475299	-0.594727
-0.435261	-0.585763
-0.399401	-0.572691
-0.368999	-0.551072
-0.347478	-0.522965
-0.338213	-0.488869
-0.339978	-0.455287
-0.350561	-0.41753
-0.36618	-0.380604
-0.379857	-0.340722
-0.391888	-0.302189
-0.406746	-0.266975
-0.429539	-0.236784
-0.453148	-0.204561
-0.476046	-0.178489
-0.48941	-0.163375
-0.494425	-0.162531
-0.500549	-0.165617
-0.504672	-0.16399
-0.494021	-0.162804
-0.474858	-0.172872
-0.460396	-0.203176
-0.441861	-0.233437
-0.425041	-0.243856
-0.402878	-0.229918
-0.360493	-0.201345
-0.300046	-0.165604
-0.236253	-0.113981
-0.191723	-0.0510779
-0.157575	0.00586946
-0.144595	0.0384419
-0.139743	0.0497031
-0.144479	0.0427789
