-0.274618	-0.373675	-0.0971469	0.273944	-0.237722	-0.0645641	-0.0870642	0.173398	0.226011	-0.0132039	-0.115068	-0.0887163	0.00935401	0.0119071	0.0230723
-0.274355	-0.385617	-0.0910499	0.275037	-0.233394	-0.0659659	-0.0901641	0.168801	0.230758	-0.0138818	-0.117246	-0.088492	0.0150461	0.015452	0.0204347
-0.270644	-0.403016	-0.0834991	0.274728	-0.228853	-0.069044	-0.0938251	0.162278	0.237737	-0.00920068	-0.120208	-0.0866276	0.0226305	0.0199081	0.0171239
-0.260691	-0.428158	-0.073334	0.271812	-0.223493	-0.0747558	-0.0964371	0.153479	0.247277	0.00287873	-0.122887	-0.0822475	0.0328032	0.0247701	0.0138462
-0.245252	-0.463962	-0.0611109	0.265027	-0.21674	-0.083	-0.0987428	0.140873	0.260063	0.0246451	-0.124396	-0.0741934	0.0453423	0.0278496	0.00934347
-0.224989	-0.506909	-0.0467153	0.256802	-0.208598	-0.0941312	-0.101063	0.124783	0.275723	0.0538151	-0.125644	-0.0635307	0.0604643	0.0317942	0.00364121
-0.197893	-0.558601	-0.0287916	0.243192	-0.197231	-0.106951	-0.103074	0.105042	0.293936	0.0908607	-0.126662	-0.0491856	0.0782831	0.0345934	-0.00316937
-0.166377	-0.616858	-0.00837873	0.225838	-0.183196	-0.121591	-0.105114	0.0822128	0.314763	0.135678	-0.128073	-0.0324242	0.0970021	0.0370724	-0.0109615
-0.131563	-0.677792	0.0144772	0.205843	-0.167162	-0.138296	-0.106967	0.0574316	0.338107	0.186532	-0.130755	-0.0145859	0.115977	0.0400869	-0.0190254
-0.0926715	-0.739783	0.0396067	0.183028	-0.148675	-0.156082	-0.108289	0.0306424	0.361272	0.240656	-0.133938	0.00439274	0.135509	0.0445839	-0.0278958
-0.0499694	-0.803504	0.0663173	0.157453	-0.128313	-0.174558	-0.108617	0.00260764	0.384034	0.29786	-0.136651	0.0244625	0.155047	0.0496078	-0.0368853
-0.00458117	-0.869326	0.0933635	0.128848	-0.106972	-0.19306	-0.108142	-0.0261185	0.406905	0.35849	-0.138232	0.0459732	0.173804	0.052986	-0.0458501
0.0457458	-0.936228	0.122135	0.0950555	-0.083862	-0.211531	-0.10587	-0.0552937	0.430633	0.424781	-0.139035	0.0693418	0.191135	0.0545623	-0.0538796
0.0931229	-0.995125	0.146516	0.0641194	-0.0635688	-0.230665	-0.10374	-0.083505	0.454548	0.494349	-0.139446	0.0925463	0.20418	0.0563912	-0.0622333
0.141419	-1.04608	0.171429	0.0319249	-0.041729	-0.249442	-0.100584	-0.111354	0.476855	0.562936	-0.140675	0.114903	0.215209	0.0597501	-0.0709209
0.188444	-1.0935	0.195307	-0.000465954	-0.020744	-0.267817	-0.0967475	-0.137163	0.49874	0.630101	-0.141617	0.137155	0.224813	0.0607033	-0.078709
0.229584	-1.13346	0.216165	-0.0287824	-0.00177919	-0.285386	-0.0930581	-0.160602	0.519142	0.692492	-0.142178	0.156961	0.231685	0.0615602	-0.0863257
0.269323	-1.1711	0.237298	-0.0578065	0.0188627	-0.301939	-0.0888801	-0.183159	0.538515	0.751694	-0.143081	0.175526	0.23813	0.0615881	-0.0933526
0.303439	-1.20123	0.254746	-0.0822548	0.0366596	-0.316658	-0.0848796	-0.203268	0.554587	0.804152	-0.143041	0.191804	0.242633	0.0621671	-0.100029
0.334613	-1.22449	0.271892	-0.106634	0.0537906	-0.328993	-0.080287	-0.220307	0.568533	0.849377	-0.143484	0.20641	0.246615	0.061553	-0.105146
0.359933	-1.23997	0.286265	-0.126497	0.0685874	-0.337898	-0.0765238	-0.234216	0.577191	0.882536	-0.143672	0.217452	0.249766	0.0623662	-0.110099
0.378643	-1.25135	0.297948	-0.143887	0.0817667	-0.344788	-0.0739544	-0.245492	0.584269	0.90887	-0.144339	0.226834	0.251707	0.0609828	-0.114737
0.390773	-1.25597	0.306507	-0.15811	0.0934107	-0.348533	-0.0730977	-0.253402	0.587815	0.925492	-0.146545	0.232639	0.252186	0.0601972	-0.11887
0.39715	-1.25688	0.312149	-0.166538	0.101821	-0.350035	-0.0733477	-0.258979	0.588758	0.932004	-0.1478	0.236444	0.253413	0.0600094	-0.122788
0.399687	-1.25989	0.315993	-0.172762	0.106959	-0.349912	-0.0732607	-0.261881	0.589832	0.934572	-0.148656	0.238798	0.253936	0.057645	-0.124339
0.398498	-1.26525	0.317533	-0.174292	0.10852	-0.349924	-0.0725585	-0.261773	0.590139	0.933991	-0.149568	0.238662	0.253758	0.056205	-0.123545
0.39644	-1.26973	0.318082	-0.176817	0.111224	-0.34728	-0.0718243	-0.261333	0.585913	0.928357	-0.150586	0.236979	0.252524	0.0556915	-0.123211
0.39035	-1.27639	0.315175	-0.176707	0.113183	-0.341783	-0.0717755	-0.260858	0.577226	0.91753	-0.149801	0.23319	0.249779	0.0557689	-0.123655
0.378828	-1.28138	0.307713	-0.172241	0.113223	-0.333867	-0.0730102	-0.260026	0.564459	0.900767	-0.146652	0.228239	0.245576	0.0563628	-0.1258
0.362968	-1.28509	0.295728	-0.163924	0.110769	-0.323497	-0.0752194	-0.257836	0.547886	0.877852	-0.14066	0.222873	0.24078	0.0565456	-0.128891
0.343511	-1.28737	0.28053	-0.151813	0.105131	-0.31082	-0.0771572	-0.252099	0.527982	0.847508	-0.132545	0.215896	0.235706	0.0569385	-0.130544
0.320574	-1.2848	0.262443	-0.137137	0.097281	-0.295593	-0.0795046	-0.24331	0.504576	0.809977	-0.123082	0.207702	0.230042	0.0569888	-0.131731
0.295148	-1.27927	0.241749	-0.119413	0.0877876	-0.278643	-0.0826274	-0.233683	0.478132	0.766793	-0.111413	0.199146	0.2248	0.0571804	-0.133272
0.270939	-1.27128	0.220631	-0.101814	0.0780471	-0.26057	-0.0857167	-0.223321	0.449553	0.720721	-0.0984603	0.191276	0.22063	0.0576272	-0.134449
0.245543	-1.2639	0.197986	-0.0805513	0.0673139	-0.24244	-0.0891391	-0.212728	0.419771	0.672318	-0.0846713	0.182085	0.216674	0.0604477	-0.135471
0.21894	-1.25611	0.173352	-0.0581232	0.0564427	-0.223891	-0.0941952	-0.202197	0.389435	0.624629	-0.070645	0.173175	0.211761	0.0638236	-0.137466
0.192706	-1.25204	0.147762	-0.0358508	0.0466058	-0.20538	-0.100104	-0.19311	0.359569	0.580301	-0.0561428	0.164744	0.206318	0.0673922	-0.140224
0.166591	-1.25065	0.121683	-0.0128224	0.0380912	-0.187326	-0.106349	-0.185256	0.329515	0.537725	-0.0412945	0.156069	0.20029	0.0723866	-0.143794
0.144127	-1.25253	0.0964431	0.00777891	0.032301	-0.169027	-0.112791	-0.178945	0.29845	0.497726	-0.0262329	0.148455	0.194776	0.0789164	-0.148069
0.123707	-1.25787	0.0716598	0.0288974	0.0276477	-0.151284	-0.11917	-0.174114	0.2673	0.45903	-0.0102851	0.141257	0.190289	0.0871874	-0.152565
0.105767	-1.26849	0.0475502	0.0497812	0.0242836	-0.134097	-0.124509	-0.17087	0.235898	0.422757	0.00648375	0.133992	0.186102	0.0970738	-0.156734
0.0900082	-1.28513	0.0240313	0.0703936	0.0215447	-0.117946	-0.128128	-0.168796	0.205469	0.39013	0.0242523	0.12664	0.181868	0.107527	-0.15985
0.0760461	-1.3073	0.00232198	0.0895541	0.0195345	-0.1027	-0.129893	-0.167747	0.176591	0.360792	0.0418602	0.118771	0.177187	0.117897	-0.161554
0.0640416	-1.33378	-0.0168686	0.108116	0.017525	-0.0893545	-0.129545	-0.167791	0.150307	0.334821	0.0589287	0.110468	0.172427	0.128419	-0.161726
0.0541322	-1.36333	-0.0337506	0.125587	0.0159824	-0.0776936	-0.12753	-0.169254	0.12607	0.312377	0.0752605	0.101919	0.167362	0.139152	-0.161056
0.0460682	-1.39478	-0.0491675	0.141513	0.0145489	-0.0676149	-0.124651	-0.172524	0.103776	0.294297	0.0909745	0.0942201	0.161705	0.149095	-0.160546
0.0386832	-1.42662	-0.0641881	0.156074	0.0144023	-0.0583048	-0.122339	-0.177764	0.0815077	0.279193	0.106124	0.0874071	0.155217	0.159094	-0.161708
0.0306049	-1.45475	-0.0785289	0.170643	0.0153297	-0.0500085	-0.12045	-0.184047	0.0598041	0.265058	0.119403	0.0801932	0.147568	0.170142	-0.164234
0.0213148	-1.47858	-0.0917053	0.185866	0.0165674	-0.0432081	-0.119014	-0.190517	0.0404334	0.252091	0.130289	0.0722871	0.139502	0.18188	-0.167201
0.0105885	-1.49627	-0.102372	0.200059	0.0180388	-0.0379492	-0.117854	-0.196153	0.0248688	0.239839	0.137204	0.0634024	0.131174	0.19254	-0.169744
