0.333458	-0.641421
0.332522	-0.643926
0.331098	-0.644714
0.332683	-0.644964
0.335665	-0.65096
0.336472	-0.672325
0.33277	-0.715957
0.324031	-0.779217
0.309458	-0.860269
0.290393	-0.953189
0.269108	-1.05162
0.247978	-1.15143
0.229668	-1.23988
0.213904	-1.31219
0.200261	-1.36595
0.188526	-1.40275
0.177	-1.42811
0.165228	-1.44388
0.153899	-1.45642
0.144844	-1.4618
0.139524	-1.46536
0.136135	-1.47128
0.134415	-1.4818
0.135046	-1.49338
0.13703	-1.50809
0.138559	-1.52771
0.139057	-1.55792
0.14072	-1.58829
0.142524	-1.60667
0.144734	-1.6078
0.146185	-1.60075
0.148279	-1.59599
0.152614	-1.59525
0.161149	-1.59208
0.171733	-1.58621
0.181551	-1.57699
0.192077	-1.5654
0.202492	-1.55357
0.213481	-1.53986
0.225169	-1.52545
0.237436	-1.50664
0.250323	-1.48369
0.263116	-1.45651
0.275352	-1.42464
0.286249	-1.39076
0.295798	-1.35628
0.304334	-1.32551
0.312161	-1.29986
0.320308	-1.27611
0.329934	-1.25409
0.338891	-1.23312
0.347169	-1.21282
0.35394	-1.19341
0.358456	-1.17642
0.361571	-1.16333
0.363946	-1.15317
0.365722	-1.14666
0.36682	-1.141
0.366726	-1.1382
0.366337	-1.1371
0.366082	-1.13575
0.365712	-1.1351
0.365272	-1.13464
0.365578	-1.13364
0.366485	-1.13199
0.367616	-1.13217
0.368286	-1.13217
0.368209	-1.13204
0.367569	-1.13176
0.366418	-1.1321
