0.0358916	-0.459656
0.0360286	-0.458581
0.0383298	-0.459396
0.0384154	-0.459339
0.0362746	-0.462311
0.0302393	-0.471176
0.0165109	-0.481466
-0.00499487	-0.492362
-0.016344	-0.508072
-0.0130398	-0.525104
0.00191468	-0.545342
0.0218934	-0.56792
0.0524454	-0.595617
0.0915929	-0.624465
0.131609	-0.649745
0.164977	-0.672396
0.18703	-0.697125
0.19862	-0.720234
0.199143	-0.725833
0.17174	-0.713934
0.0960036	-0.67364
0.0059662	-0.60901
-0.0818936	-0.535598
-0.157831	-0.463074
-0.222725	-0.388147
-0.276552	-0.309947
-0.322474	-0.2357
-0.373614	-0.166302
-0.371326	-0.139992
-0.334312	-0.1464
-0.306547	-0.14405
-0.266335	-0.180473
-0.220478	-0.227432
-0.191231	-0.272334
-0.158815	-0.330135
-0.1212	-0.386585
-0.0895642	-0.440705
-0.0584808	-0.492808
-0.019913	-0.543079
0.0238398	-0.586865
0.066563	-0.622746
0.105882	-0.647303
0.13898	-0.663527
0.16653	-0.685311
0.180544	-0.70337
0.159487	-0.697386
0.0810254	-0.676565
-0.0171893	-0.627104
-0.109964	-0.559403
-0.190054	-0.491998
-0.264042	-0.417157
-0.324656	-0.337863
-0.376914	-0.259267
-0.429004	-0.191928
-0.43322	-0.160492
-0.385445	-0.166425
-0.351921	-0.155257
-0.324504	-0.167528
-0.281523	-0.205474
-0.246047	-0.249464
-0.220935	-0.303528
-0.187284	-0.358711
-0.145372	-0.41399
-0.10399	-0.470592
-0.0587932	-0.520664
-0.00949723	-0.5616
0.0334765	-0.58931
0.0729073	-0.606898
0.102991	-0.627882
0.126255	-0.663561
