0.167155	0.351062
0.168184	0.350276
0.170636	0.349847
0.173417	0.349342
0.176033	0.354601
0.183238	0.369787
0.196987	0.396058
0.216446	0.432501
0.24158	0.478853
0.271961	0.542674
0.304133	0.622767
0.340697	0.710781
0.377344	0.797854
0.409622	0.883611
0.440246	0.962692
0.466845	1.03343
0.489455	1.09643
0.506812	1.15139
0.522511	1.20256
0.536398	1.246
0.54864	1.28383
0.558859	1.31762
0.566239	1.34366
0.5724	1.36686
0.577365	1.38459
0.581071	1.39638
0.583549	1.40358
0.584211	1.40731
0.584278	1.40791
0.580416	1.40844
0.577557	1.41212
0.575167	1.41868
0.572517	1.42297
0.570725	1.42544
0.567901	1.42599
0.567136	1.42697
0.566069	1.42828
0.566661	1.42979
0.567567	1.42911
0.568361	1.42779
0.569498	1.42482
0.570966	1.42257
0.573778	1.4219
0.578256	1.42405
0.585867	1.4295
0.595701	1.43867
0.608306	1.4489
0.623664	1.45917
0.641881	1.47178
0.661717	1.48514
0.681808	1.49928
0.703047	1.51328
0.722768	1.52456
0.73986	1.53199
0.754187	1.53248
0.763914	1.52519
0.770657	1.51519
0.774999	1.50375
0.777898	1.49318
0.78019	1.48343
0.782046	1.47463
0.781848	1.46406
0.779693	1.45221
0.774258	1.4376
0.764413	1.41709
0.751141	1.39194
0.735892	1.36255
0.718273	1.32954
0.699698	1.29358
0.683863	1.25738
