-0.0863614	-0.181582	-0.071106	-0.0452425	-0.0425788	-0.146975	-0.0999628	0.0530161	-0.00126437	0.0185187	0.0276549	0.0256651	-0.0907159	0.0494101	-0.239411	0.219964	-0.14804	0.0145693	-0.0136937	0.0206228
-0.0856001	-0.181597	-0.0714287	-0.0449066	-0.0419047	-0.146951	-0.100181	0.0535873	-0.000848502	0.0185703	0.0265549	0.0255209	-0.0903462	0.0494961	-0.239815	0.219673	-0.148173	0.014287	-0.0135989	0.0210611
-0.0848622	-0.18158	-0.0717385	-0.0445691	-0.0413387	-0.146777	-0.100553	0.0543014	-0.000356053	0.0184951	0.0256135	0.0253657	-0.0900693	0.0496025	-0.240164	0.219257	-0.148293	0.0141232	-0.0136131	0.0216518
-0.0838831	-0.181677	-0.072168	-0.0442488	-0.0405227	-0.146715	-0.100837	0.055253	9.85253e-05	0.0182476	0.0244055	0.024958	-0.0896993	0.0496772	-0.239947	0.218589	-0.148471	0.0140717	-0.013519	0.0226188
-0.0827182	-0.181656	-0.0725016	-0.0438859	-0.0395715	-0.146614	-0.101168	0.056343	0.000338054	0.0178941	0.0232507	0.0244193	-0.0893449	0.0496644	-0.239765	0.217674	-0.148562	0.0140319	-0.0133545	0.0238672
-0.0813391	-0.181236	-0.0727309	-0.0434293	-0.0385195	-0.146303	-0.101148	0.0572151	0.000223463	0.0173968	0.0222428	0.0236687	-0.0887182	0.0493909	-0.239421	0.216232	-0.148317	0.0141063	-0.0129593	0.025306
-0.0799175	-0.181853	-0.0735558	-0.0432601	-0.0373631	-0.147065	-0.101056	0.0591808	0.000104254	0.016132	0.0209959	0.0222808	-0.088779	0.0489252	-0.239381	0.215487	-0.149094	0.0149159	-0.0124904	0.0280988
-0.0784841	-0.185939	-0.0760651	-0.0439531	-0.0356455	-0.150709	-0.101446	0.0645433	0.00173655	0.0129637	0.0173831	0.0202121	-0.0907902	0.0486023	-0.237019	0.218109	-0.153509	0.0173496	-0.0123415	0.0338417
-0.0791744	-0.188435	-0.0790001	-0.0472965	-0.0322519	-0.150725	-0.0998625	0.0677537	0.00267975	0.0116693	0.0129728	0.0204121	-0.093145	0.0474928	-0.231099	0.225844	-0.157215	0.020284	-0.0132178	0.036697
-0.0820358	-0.18873	-0.0813871	-0.0540136	-0.0270505	-0.14755	-0.0933089	0.0656956	0.00178472	0.0133718	0.0066207	0.023451	-0.0945042	0.0435663	-0.223232	0.239423	-0.159467	0.0233276	-0.0147163	0.0358131
-0.0885396	-0.185469	-0.0835609	-0.0635851	-0.0208542	-0.143954	-0.0786654	0.0556407	0.0021311	0.0205528	-0.00194752	0.0324592	-0.09518	0.0367662	-0.213329	0.256534	-0.15973	0.0255802	-0.0177434	0.0246022
-0.0962788	-0.18416	-0.0874472	-0.0740565	-0.01527	-0.149254	-0.0539964	0.0418825	0.00607184	0.0265101	-0.0133066	0.0452159	-0.0981019	0.0275384	-0.205643	0.275286	-0.162322	0.0281246	-0.0204546	0.00908403
-0.106546	-0.18623	-0.0921599	-0.0852923	-0.0113195	-0.165024	-0.0196576	0.0246986	0.0165077	0.0288507	-0.0278288	0.0617072	-0.104071	0.0157947	-0.201366	0.297612	-0.168901	0.0315592	-0.0234109	-0.00994156
-0.119201	-0.190381	-0.0980692	-0.0976479	-0.00771482	-0.192483	0.0249323	0.00421736	0.0359411	0.027597	-0.0478522	0.082837	-0.113516	0.00120198	-0.199302	0.322754	-0.17979	0.0365451	-0.0271694	-0.03291
-0.141035	-0.191364	-0.108788	-0.114785	-0.00266909	-0.220576	0.0836535	-0.0245105	0.0683392	0.0285352	-0.0759942	0.114471	-0.125176	-0.0151809	-0.189236	0.35887	-0.191677	0.0442336	-0.0360101	-0.0661792
-0.180983	-0.182006	-0.126533	-0.143511	0.00765656	-0.235916	0.151944	-0.0630505	0.117582	0.0373653	-0.110904	0.164335	-0.143436	-0.0279426	-0.153749	0.415634	-0.199904	0.0563589	-0.0556722	-0.117779
-0.222107	-0.157876	-0.141933	-0.172668	0.0257456	-0.240054	0.223128	-0.106844	0.170305	0.0489977	-0.146231	0.221315	-0.159475	-0.0399021	-0.112825	0.467756	-0.196413	0.0695037	-0.0771825	-0.173175
