0.323007	0.354109	0.490604	0.0213437	-0.0193926
0.321686	0.346544	0.491009	0.0208167	-0.0127025
0.324311	0.336086	0.491585	0.0177011	-0.0075799
0.330503	0.325474	0.490361	0.0111419	-0.00353109
0.341294	0.313435	0.485952	0.00202198	0.000560144
0.358577	0.29975	0.476034	-0.00953945	0.00596399
0.383231	0.28382	0.459934	-0.0236049	0.0129642
0.417602	0.262476	0.435927	-0.0403507	0.022632
0.465272	0.234847	0.403718	-0.0606208	0.036681
0.530132	0.196339	0.361339	-0.0854606	0.0568799
0.6165	0.146599	0.306549	-0.117232	0.0880352
0.721776	0.0954525	0.243834	-0.155315	0.123935
0.839914	0.0397245	0.171931	-0.198174	0.169324
0.961229	-0.0221944	0.103617	-0.243093	0.21733
1.08136	-0.0919397	0.0403328	-0.288757	0.26822
1.19788	-0.167023	-0.0169051	-0.338001	0.326451
1.30248	-0.236189	-0.0654521	-0.387336	0.394039
1.39288	-0.302994	-0.104675	-0.432036	0.464936
1.4667	-0.368381	-0.132664	-0.474643	0.533047
1.52318	-0.430975	-0.154141	-0.512327	0.606925
1.56244	-0.488292	-0.169087	-0.54675	0.68144
1.59205	-0.537059	-0.178229	-0.58185	0.753995
1.61325	-0.578101	-0.1841	-0.616843	0.821904
1.63099	-0.60477	-0.182121	-0.653728	0.883775
1.63453	-0.627985	-0.177178	-0.690664	0.947067
1.62424	-0.643253	-0.16899	-0.72173	1.00295
1.60961	-0.655817	-0.158916	-0.752301	1.04995
1.58241	-0.665879	-0.147002	-0.780503	1.08836
1.55668	-0.668323	-0.13475	-0.804846	1.12241
1.5274	-0.65436	-0.119901	-0.833446	1.15719
1.49171	-0.623957	-0.102307	-0.85655	1.20184
1.45485	-0.584411	-0.0872755	-0.867895	1.25005
1.4267	-0.554688	-0.0734762	-0.871702	1.28838
1.40741	-0.548683	-0.0655384	-0.864112	1.30242
1.40343	-0.566513	-0.0676666	-0.849155	1.29248
1.42134	-0.584243	-0.0616329	-0.834932	1.27551
1.44199	-0.588205	-0.0557188	-0.825362	1.26069
1.45332	-0.586114	-0.0438619	-0.81711	1.24024
1.46141	-0.586727	-0.0320004	-0.805668	1.2146
1.46554	-0.586766	-0.0165701	-0.788007	1.18723
1.46502	-0.581976	-0.000287991	-0.768337	1.15153
1.45723	-0.566569	0.017479	-0.744581	1.10955
1.44561	-0.541279	0.0396039	-0.721305	1.06189
1.42399	-0.499586	0.0691246	-0.693003	1.0128
1.39136	-0.448035	0.103983	-0.660872	0.962451
1.3444	-0.388558	0.145155	-0.620557	0.907851
1.28129	-0.32427	0.192714	-0.573015	0.841816
1.2074	-0.253975	0.24181	-0.523173	0.773616
1.11985	-0.181333	0.294662	-0.469047	0.70194
1.03052	-0.110296	0.338556	-0.412046	0.624912
0.942597	-0.0396678	0.381882	-0.355773	0.551116
0.854034	0.0196462	0.42766	-0.300528	0.470637
0.769886	0.0786478	0.466252	-0.245644	0.397564
0.686111	0.146705	0.501796	-0.194302	0.329115
0.60803	0.207998	0.529861	-0.143334	0.268063
0.539847	0.269481	0.555868	-0.100228	0.207226
0.482494	0.324761	0.576903	-0.0628251	0.148043
0.440138	0.371329	0.584736	-0.034978	0.0996131
0.407109	0.414349	0.587971	-0.0138693	0.0526042
0.385219	0.447807	0.585375	0.00212942	0.0120699
0.368412	0.478441	0.579376	0.0149086	-0.0242541
0.351344	0.494883	0.575499	0.0245048	-0.0507583
0.344448	0.50005	0.570383	0.0263384	-0.0638805
0.342708	0.494833	0.565636	0.0245081	-0.0628035
0.343776	0.488463	0.56242	0.0218812	-0.0587578
0.345354	0.483722	0.560774	0.0200825	-0.059995
0.344569	0.480263	0.560962	0.0188661	-0.0640791
0.346175	0.47712	0.560313	0.0155863	-0.0662097
0.347557	0.47468	0.560413	0.0126863	-0.0660802
0.348385	0.472792	0.562918	0.00954331	-0.0667343
