-0.353859	-0.0756295	0.281326	-0.208387	-0.231455
-0.357922	-0.0818232	0.283083	-0.206035	-0.224796
-0.367372	-0.0944749	0.286396	-0.204126	-0.21223
-0.380926	-0.112144	0.283112	-0.204271	-0.201663
-0.397188	-0.134867	0.281425	-0.204314	-0.191162
-0.405586	-0.167458	0.282745	-0.201832	-0.182371
-0.410036	-0.217635	0.280524	-0.205644	-0.184347
-0.411941	-0.284875	0.275193	-0.215036	-0.190877
-0.414824	-0.362989	0.266103	-0.226473	-0.201166
-0.416886	-0.450078	0.261446	-0.23604	-0.211748
-0.417578	-0.531012	0.25945	-0.238508	-0.229136
-0.419976	-0.600767	0.263282	-0.236936	-0.251515
-0.420569	-0.637754	0.271433	-0.235534	-0.283126
-0.42108	-0.638523	0.275044	-0.234747	-0.320409
-0.432744	-0.636818	0.27289	-0.223677	-0.348542
-0.444695	-0.623574	0.262184	-0.2156	-0.372482
-0.45502	-0.578639	0.237738	-0.212502	-0.391086
-0.47839	-0.508065	0.198875	-0.218749	-0.368859
-0.493086	-0.426004	0.138935	-0.234423	-0.311166
-0.489619	-0.327172	0.0701006	-0.246949	-0.237015
-0.480535	-0.215403	0.0100288	-0.244078	-0.171841
-0.466483	-0.0941432	-0.0352511	-0.237201	-0.114266
-0.447102	0.0334206	-0.0677918	-0.228369	-0.0545796
-0.423709	0.164838	-0.0831638	-0.222871	0.00321384
-0.405216	0.289185	-0.0788431	-0.223336	0.0583083
-0.392086	0.38313	-0.0669375	-0.231022	0.116404
-0.372046	0.418283	-0.0404228	-0.239192	0.129613
-0.349652	0.438008	-0.0104624	-0.242584	0.106979
-0.331383	0.453961	0.0185549	-0.243534	0.0946936
-0.335619	0.444131	0.0798666	-0.225351	0.0716556
-0.343646	0.381921	0.149254	-0.216111	0.0523465
-0.360941	0.297527	0.199186	-0.208225	0.0507674
-0.38231	0.19564	0.241662	-0.196201	0.0398965
-0.391106	0.0824315	0.27349	-0.186658	0.0128293
-0.399361	-0.0462095	0.294657	-0.180964	-0.0263809
-0.411122	-0.186648	0.303592	-0.184562	-0.0741537
-0.422349	-0.334041	0.296933	-0.193584	-0.122635
-0.425332	-0.479665	0.282335	-0.207403	-0.168032
-0.427182	-0.5988	0.266634	-0.206601	-0.201207
-0.428163	-0.648018	0.244332	-0.199096	-0.245333
-0.436915	-0.663948	0.235931	-0.190776	-0.29114
-0.455529	-0.662286	0.2125	-0.164917	-0.328301
-0.469551	-0.63843	0.189508	-0.150029	-0.35729
-0.491031	-0.568169	0.153615	-0.152751	-0.364152
-0.517776	-0.476473	0.107459	-0.170535	-0.323428
-0.519896	-0.380719	0.0446029	-0.188212	-0.254432
-0.5065	-0.267064	-0.0142049	-0.190921	-0.184194
-0.492095	-0.147964	-0.0622582	-0.183432	-0.120426
-0.474824	-0.0237724	-0.102562	-0.174731	-0.053192
-0.453665	0.103482	-0.128081	-0.166615	0.013256
-0.430391	0.228574	-0.131146	-0.165381	0.0714075
-0.41325	0.342044	-0.124953	-0.17468	0.131522
-0.392386	0.404345	-0.104021	-0.186793	0.167515
-0.370951	0.424748	-0.0567734	-0.198071	0.142755
-0.346301	0.435535	-0.0146809	-0.199445	0.128168
-0.335118	0.443494	0.0231279	-0.198217	0.117188
-0.338243	0.409778	0.0825689	-0.188037	0.0979788
-0.344778	0.338322	0.141272	-0.188292	0.091051
-0.358703	0.254019	0.184569	-0.188348	0.0892415
-0.371777	0.157547	0.226238	-0.186612	0.0710801
-0.381021	0.054787	0.255097	-0.188585	0.0464177
-0.390852	-0.0581481	0.27486	-0.197954	0.0209747
-0.404036	-0.176076	0.281489	-0.20869	-0.0149999
-0.414813	-0.297116	0.282035	-0.217596	-0.0568558
-0.423405	-0.422327	0.275699	-0.219353	-0.0924772
-0.429909	-0.521574	0.265453	-0.209974	-0.121454
-0.429426	-0.575079	0.256501	-0.201278	-0.158321
-0.426683	-0.589219	0.250287	-0.196874	-0.199823
-0.431395	-0.604649	0.234792	-0.184542	-0.238026
-0.437759	-0.604105	0.231854	-0.167411	-0.279713
