-0.332509	-0.0568713	0.285411	-0.201513	-0.186402
-0.328522	-0.0596171	0.288111	-0.202267	-0.185729
-0.325949	-0.061766	0.287311	-0.199511	-0.178779
-0.329569	-0.0698048	0.288786	-0.191948	-0.164562
-0.340749	-0.0898072	0.289703	-0.186802	-0.13979
-0.358427	-0.116281	0.286414	-0.18515	-0.119018
-0.367992	-0.154971	0.291598	-0.18666	-0.11431
-0.369011	-0.222228	0.294083	-0.190687	-0.125564
-0.371549	-0.31189	0.297196	-0.193861	-0.135662
-0.37693	-0.41327	0.300495	-0.203569	-0.152581
-0.382855	-0.506808	0.307353	-0.211115	-0.172138
-0.390977	-0.576704	0.312047	-0.208477	-0.187978
-0.395833	-0.611339	0.317705	-0.207289	-0.213483
-0.402345	-0.616224	0.320323	-0.202412	-0.247604
-0.416243	-0.616602	0.325633	-0.19114	-0.290776
-0.432403	-0.602987	0.318093	-0.17924	-0.327371
-0.451558	-0.552964	0.299662	-0.170133	-0.347269
-0.470563	-0.47805	0.26761	-0.187775	-0.320787
-0.480612	-0.393626	0.204465	-0.20772	-0.265556
-0.479206	-0.281182	0.133248	-0.214537	-0.196833
-0.470122	-0.150062	0.0665377	-0.210168	-0.137135
-0.456598	-0.00377	0.00570016	-0.2015	-0.0706932
-0.442498	0.148403	-0.0382267	-0.194509	0.00370669
-0.424726	0.293893	-0.0615987	-0.198065	0.0883198
-0.405094	0.403881	-0.0724864	-0.209528	0.164905
-0.380708	0.45239	-0.0562559	-0.21899	0.180643
-0.355623	0.461921	-0.00282765	-0.218429	0.149193
-0.330894	0.464849	0.040485	-0.210665	0.131468
-0.337382	0.424036	0.10867	-0.192291	0.117983
-0.345779	0.324737	0.179915	-0.194627	0.103074
-0.364274	0.213249	0.230626	-0.197197	0.0900657
-0.375657	0.0953852	0.273974	-0.202499	0.0608313
-0.385622	-0.0326346	0.302289	-0.216497	0.0272305
-0.398523	-0.163136	0.30692	-0.235683	-0.022041
-0.406112	-0.296882	0.299033	-0.25233	-0.0775134
-0.404969	-0.434631	0.284899	-0.2643	-0.122387
-0.396712	-0.538787	0.273072	-0.257246	-0.169751
-0.388119	-0.585104	0.26261	-0.24951	-0.222602
-0.382515	-0.588095	0.251003	-0.239613	-0.276503
-0.390135	-0.59495	0.230984	-0.211527	-0.330353
-0.405693	-0.576361	0.208938	-0.177299	-0.369202
-0.424722	-0.514297	0.169411	-0.162817	-0.386276
-0.451272	-0.431772	0.111498	-0.167981	-0.337289
-0.45998	-0.32982	0.0476141	-0.187256	-0.251191
-0.461767	-0.217021	-0.013973	-0.198537	-0.163185
-0.457163	-0.0885319	-0.0698601	-0.19874	-0.0817901
-0.437429	0.0579486	-0.107368	-0.197907	-0.00565157
-0.410119	0.203947	-0.125702	-0.198869	0.0656202
-0.387699	0.331524	-0.128102	-0.211558	0.138595
-0.358163	0.393747	-0.103196	-0.23139	0.182603
-0.325939	0.412187	-0.0512668	-0.245507	0.158349
-0.293575	0.424607	-0.015262	-0.250684	0.151552
-0.283989	0.425871	0.0317895	-0.244117	0.145669
-0.28975	0.368931	0.0979842	-0.239311	0.142574
-0.305444	0.279852	0.15064	-0.235112	0.144337
-0.330226	0.175174	0.207312	-0.222746	0.123745
-0.350913	0.0642181	0.24895	-0.212696	0.097426
-0.372541	-0.0642109	0.273539	-0.2102	0.0622574
-0.393302	-0.201157	0.285606	-0.210597	0.0134586
-0.408549	-0.348478	0.285769	-0.210281	-0.0347758
-0.418762	-0.486192	0.274518	-0.208939	-0.067769
-0.428101	-0.583646	0.265507	-0.196205	-0.106502
-0.431948	-0.616492	0.269311	-0.186283	-0.160352
-0.443033	-0.634106	0.255914	-0.170206	-0.211989
-0.462372	-0.633105	0.247808	-0.147865	-0.251347
-0.471244	-0.592227	0.218832	-0.140858	-0.275894
-0.493375	-0.526254	0.169626	-0.149138	-0.265573
-0.513434	-0.452755	0.104971	-0.161361	-0.214444
-0.516267	-0.360546	0.0316509	-0.159425	-0.15324
-0.507994	-0.256872	-0.0265014	-0.148619	-0.105921
