0.310187	0.521204
0.304717	0.527144
0.297374	0.531368
0.287057	0.532872
0.271077	0.534528
0.249355	0.530331
0.225759	0.518237
0.198798	0.489459
0.155636	0.44684
0.0881522	0.380858
-0.0265459	0.281826
-0.168448	0.153526
-0.335343	0.0195991
-0.508177	-0.10586
-0.686538	-0.221799
-0.880544	-0.343867
-1.09218	-0.463552
-1.30077	-0.595373
-1.48053	-0.706073
-1.66008	-0.820563
-1.82569	-0.924389
-1.98153	-1.01047
-2.12759	-1.09551
-2.25334	-1.16591
-2.3501	-1.24064
-2.42752	-1.31994
-2.486	-1.39859
-2.53208	-1.50307
-2.58544	-1.61166
-2.62997	-1.7129
-2.62528	-1.79977
-2.62205	-1.86246
-2.61388	-1.88843
-2.60325	-1.86637
-2.59689	-1.84006
-2.58143	-1.79536
-2.55954	-1.79566
-2.52785	-1.78513
-2.48535	-1.77577
-2.41797	-1.76026
-2.33247	-1.73337
-2.23035	-1.6847
-2.10827	-1.63699
-1.97177	-1.59523
-1.82164	-1.55535
-1.65281	-1.50311
-1.46278	-1.43742
-1.27201	-1.36094
-1.07263	-1.28209
-0.876277	-1.21197
-0.696428	-1.13173
-0.511064	-1.03547
-0.337153	-0.950879
-0.171519	-0.87261
-0.0181225	-0.793572
0.123404	-0.732654
0.260317	-0.663201
0.361299	-0.624553
0.455378	-0.591003
0.526365	-0.570425
0.583894	-0.547396
0.628777	-0.527382
0.645587	-0.514485
0.641281	-0.514624
0.634917	-0.515896
0.624269	-0.510927
0.626254	-0.49859
0.623861	-0.492489
0.619018	-0.487106
0.614611	-0.483074
