0.331974	0.453473
0.329397	0.456063
0.327222	0.459331
0.325283	0.46741
0.324476	0.481417
0.324898	0.495516
0.317284	0.500369
0.294604	0.494396
0.256625	0.480092
0.206819	0.460596
0.139508	0.429929
0.0298111	0.364589
-0.138285	0.260692
-0.324427	0.119784
-0.518227	-0.0284123
-0.717355	-0.157442
-0.902994	-0.268503
-1.11183	-0.398243
-1.32034	-0.513156
-1.53457	-0.623761
-1.71996	-0.731127
-1.91888	-0.845566
-2.09989	-0.95069
-2.24415	-1.0287
-2.39254	-1.1096
-2.51134	-1.18183
-2.59899	-1.24326
-2.67224	-1.29295
-2.73789	-1.37068
-2.77011	-1.43299
-2.78616	-1.50617
-2.78164	-1.56191
-2.77155	-1.59966
-2.7593	-1.64229
-2.75246	-1.64969
-2.72973	-1.66676
-2.69964	-1.66061
-2.65132	-1.65306
-2.58476	-1.62583
-2.50647	-1.58303
-2.40854	-1.54166
-2.29292	-1.50013
-2.16781	-1.4559
-2.02187	-1.41924
-1.86478	-1.37289
-1.69794	-1.31677
-1.52041	-1.25757
-1.34004	-1.21055
-1.15053	-1.15517
-0.969357	-1.08231
-0.778452	-1.00118
-0.583999	-0.925494
-0.407195	-0.863242
-0.238522	-0.810002
-0.0906222	-0.768805
0.0573106	-0.7369
0.187955	-0.691323
0.30199	-0.654425
0.398498	-0.610824
0.492928	-0.574767
0.556483	-0.552449
0.608854	-0.533423
0.638587	-0.52107
0.666025	-0.500288
0.680372	-0.494153
0.68201	-0.505434
0.687846	-0.50329
0.681784	-0.501896
0.677718	-0.498402
0.672167	-0.499511
