0.0188021	-0.190087	-0.0418671	-0.0243654	-0.132892	-0.236035	0.0665161	0.0895192	-0.0701172	-0.325248	0.208313	-0.0452287	-0.212728	0.0117958	0.178131	-0.0562572	-0.112038	0.213756	0.031975	0.185448
0.0165402	-0.188544	-0.0429395	-0.0268679	-0.131027	-0.229171	0.0673079	0.0887536	-0.0706138	-0.325209	0.206653	-0.0445513	-0.211184	0.0108626	0.180617	-0.051266	-0.111465	0.214782	0.0304705	0.188757
0.0156869	-0.186979	-0.0442481	-0.0285501	-0.127971	-0.220882	0.0680123	0.0889644	-0.070669	-0.326456	0.202521	-0.0445334	-0.20807	0.00979973	0.18583	-0.0473359	-0.110729	0.21556	0.0293261	0.194628
0.0159093	-0.185054	-0.0465935	-0.02976	-0.123856	-0.212039	0.0688481	0.0902712	-0.0693196	-0.328096	0.195774	-0.0446098	-0.204287	0.00935033	0.194191	-0.0444563	-0.110041	0.216146	0.0281453	0.201355
0.0174534	-0.18207	-0.0496354	-0.0306001	-0.118648	-0.201638	0.0703361	0.0913405	-0.0670384	-0.329471	0.186306	-0.0446618	-0.199006	0.00953969	0.207198	-0.0431687	-0.108193	0.21637	0.0271468	0.208216
0.0202155	-0.177369	-0.0530165	-0.0309234	-0.112535	-0.189088	0.0724456	0.0919496	-0.0630866	-0.330048	0.173442	-0.0443034	-0.19209	0.0106702	0.227451	-0.0439801	-0.104471	0.215927	0.0260772	0.214523
0.0247892	-0.171107	-0.0564865	-0.0305648	-0.105544	-0.174395	0.075207	0.0923418	-0.0567681	-0.329441	0.156062	-0.0437635	-0.183276	0.0124675	0.255678	-0.0474142	-0.0988977	0.214514	0.0247422	0.220536
0.0313361	-0.162107	-0.0596339	-0.0293041	-0.0970654	-0.155159	0.078624	0.0920263	-0.0486789	-0.327103	0.133834	-0.0430307	-0.171222	0.0149756	0.294727	-0.0534692	-0.0905929	0.211604	0.0230334	0.226782
0.0398983	-0.150714	-0.0621291	-0.0270496	-0.0877478	-0.130856	0.0819833	0.0911264	-0.0394764	-0.3231	0.106979	-0.0427525	-0.15547	0.0188714	0.347974	-0.0619782	-0.0793752	0.206727	0.0211116	0.233913
0.0509867	-0.136363	-0.0634994	-0.0236638	-0.0769474	-0.0990059	0.0855613	0.0886183	-0.0306073	-0.316143	0.0741426	-0.0437248	-0.133521	0.0240768	0.419559	-0.0726233	-0.0641036	0.198915	0.0193086	0.242539
0.0639884	-0.120598	-0.0642194	-0.0197206	-0.0643668	-0.0583004	0.088831	0.0850661	-0.0223795	-0.305471	0.0340296	-0.0462916	-0.10545	0.0314338	0.514846	-0.0830131	-0.0454452	0.187411	0.0170258	0.253597
0.0772227	-0.107744	-0.0649366	-0.0134376	-0.0531962	-0.0167109	0.0897174	0.0824063	-0.0139018	-0.292536	-0.00995734	-0.0504356	-0.0740615	0.0420286	0.629138	-0.0931993	-0.0262926	0.172696	0.0145189	0.266402
0.0885794	-0.0956192	-0.068253	-0.00822957	-0.0407895	0.0289851	0.0935669	0.0763009	-0.0102152	-0.274307	-0.0552826	-0.0553266	-0.0391556	0.053857	0.759804	-0.0997818	-0.00467076	0.156055	0.0123612	0.277748
0.0992614	-0.0856397	-0.0735825	-0.00465236	-0.0275874	0.075518	0.0995341	0.0684708	-0.014462	-0.253823	-0.0988322	-0.0635556	-0.00146475	0.0641754	0.893532	-0.102361	0.0172626	0.139285	0.0117868	0.292937
0.10837	-0.0777859	-0.0792975	-0.00247438	-0.0138052	0.123326	0.105182	0.0584347	-0.0276943	-0.230637	-0.138688	-0.0750948	0.0390018	0.0730079	1.02686	-0.0996808	0.0387196	0.121765	0.0127308	0.310877
0.11412	-0.0733948	-0.0869065	-0.00278559	0.000182415	0.171945	0.111782	0.0468229	-0.048717	-0.206118	-0.176023	-0.0881695	0.0805509	0.0802968	1.15916	-0.086877	0.0578638	0.104811	0.0146281	0.331432
0.112186	-0.0729061	-0.0951617	-0.00653626	0.0124729	0.219585	0.118025	0.0348572	-0.0693987	-0.186003	-0.20871	-0.0984654	0.117037	0.0855393	1.2841	-0.0622128	0.0716456	0.0910629	0.0156129	0.352639
0.106193	-0.0744244	-0.101879	-0.0118636	0.0230255	0.266322	0.122057	0.0221431	-0.0910068	-0.169136	-0.236584	-0.107589	0.151114	0.0883347	1.3969	-0.0313838	0.0823629	0.0800152	0.0169544	0.373366
