0.0340695	-0.20218	-0.0341828	-0.0120862	-0.140257	-0.26598	0.0622574	0.0992179	-0.081555	-0.33916	0.22713	-0.0572012	-0.222143	0.0104344	0.161995	-0.076515	-0.116096	0.218207	0.0430035	0.194676
0.0329321	-0.20127	-0.0315475	-0.0110051	-0.140725	-0.26528	0.0606783	0.0973791	-0.0816363	-0.337568	0.227549	-0.0569814	-0.220279	0.0093481	0.157953	-0.076354	-0.115501	0.216426	0.0431191	0.19248
0.031803	-0.199594	-0.0300159	-0.0106885	-0.140247	-0.26425	0.0604429	0.0956873	-0.0814324	-0.335707	0.227012	-0.0566453	-0.218369	0.00827129	0.154103	-0.0753629	-0.115	0.214877	0.0430164	0.191703
0.0309716	-0.199027	-0.0292779	-0.0110564	-0.13951	-0.262808	0.0601487	0.0948659	-0.0815244	-0.334934	0.225795	-0.0566403	-0.216738	0.007242	0.151609	-0.0731818	-0.115	0.214121	0.0428353	0.192614
0.0311909	-0.198432	-0.0291513	-0.0116337	-0.137705	-0.259223	0.0604789	0.0943664	-0.0830367	-0.33528	0.223954	-0.0575474	-0.214223	0.00541258	0.148542	-0.0710184	-0.114612	0.213901	0.0430609	0.196221
0.0314189	-0.197068	-0.0302863	-0.0127662	-0.135037	-0.251921	0.0611909	0.0941789	-0.0834291	-0.33693	0.220601	-0.0580416	-0.211403	0.00375071	0.147767	-0.0677862	-0.113766	0.214493	0.0424112	0.20178
0.0323483	-0.194218	-0.0330519	-0.0139819	-0.13106	-0.240953	0.062711	0.0946402	-0.0823579	-0.339349	0.214017	-0.0580836	-0.207391	0.00386142	0.157458	-0.0639724	-0.111827	0.215156	0.0413729	0.20892
0.0357692	-0.19047	-0.036717	-0.0149188	-0.125209	-0.22663	0.0650912	0.0952767	-0.080366	-0.342306	0.20209	-0.0585125	-0.200106	0.0058272	0.179946	-0.060575	-0.108701	0.21485	0.0410982	0.218446
0.040943	-0.18368	-0.0395473	-0.0146132	-0.117943	-0.206997	0.0678495	0.0944839	-0.0762434	-0.344074	0.184392	-0.0585332	-0.188276	0.00917483	0.216795	-0.0594156	-0.102457	0.212511	0.0409998	0.228281
0.045954	-0.174641	-0.0419239	-0.0147982	-0.110153	-0.179485	0.0725145	0.0915069	-0.070907	-0.346313	0.162574	-0.0580929	-0.172138	0.0126083	0.268676	-0.057515	-0.0935711	0.20965	0.040237	0.240344
0.0521903	-0.162813	-0.0457151	-0.0155251	-0.0977705	-0.137411	0.0784827	0.0876749	-0.0622968	-0.347234	0.128589	-0.0571025	-0.147696	0.0171772	0.347759	-0.0520668	-0.0815814	0.204137	0.0377928	0.257336
0.0557197	-0.146176	-0.0480454	-0.0166306	-0.081504	-0.0795342	0.0806395	0.082398	-0.0510116	-0.34063	0.0846893	-0.0548043	-0.115778	0.0234955	0.454319	-0.0425122	-0.0653238	0.193907	0.0316117	0.27435
0.0574948	-0.134273	-0.049475	-0.0146315	-0.065522	-0.0224337	0.0764618	0.0797343	-0.0374316	-0.329844	0.0338153	-0.0536922	-0.0794575	0.0349571	0.593323	-0.0328813	-0.0494223	0.178921	0.0246447	0.29299
0.0615236	-0.12368	-0.0524347	-0.0127697	-0.0480942	0.034966	0.0748074	0.0747154	-0.0350585	-0.313803	-0.0173421	-0.0575631	-0.038465	0.0454155	0.734212	-0.0216766	-0.0311605	0.162202	0.0209339	0.314287
0.0640704	-0.11492	-0.0566664	-0.0126775	-0.0279995	0.0970306	0.07643	0.065548	-0.0385732	-0.292232	-0.071	-0.0627285	0.00681843	0.0553378	0.88815	-0.00326634	-0.0114908	0.142815	0.018366	0.334338
0.0684407	-0.104236	-0.0610353	-0.0143924	-0.0062016	0.159897	0.0830276	0.0497172	-0.0540485	-0.265008	-0.12092	-0.0727686	0.0574501	0.0613148	1.03454	0.0142871	0.0112448	0.122893	0.0196516	0.355128
0.0717057	-0.0996307	-0.0671932	-0.0182453	0.0131957	0.219876	0.0874922	0.0353011	-0.0760344	-0.24126	-0.164375	-0.0858243	0.106589	0.0677326	1.17509	0.0383549	0.0298262	0.105968	0.0234928	0.381624
0.0682657	-0.0999576	-0.0773202	-0.0263603	0.0303487	0.276159	0.096094	0.0216087	-0.0982635	-0.22522	-0.202284	-0.0952465	0.14563	0.0722611	1.30645	0.0733415	0.0434505	0.0948761	0.0265914	0.409331
0.0630026	-0.102904	-0.0882256	-0.0374968	0.0457259	0.328501	0.107685	0.00724161	-0.126152	-0.217651	-0.2323	-0.104969	0.178531	0.0739132	1.42406	0.111459	0.0556919	0.0882725	0.0313875	0.440296
0.0589945	-0.109068	-0.101967	-0.0526581	0.0628631	0.376134	0.119337	-0.00376914	-0.155228	-0.217505	-0.259561	-0.114946	0.206298	0.0737579	1.5231	0.152892	0.0643672	0.0872659	0.0379343	0.475436
0.0508944	-0.115599	-0.116422	-0.0696647	0.0789924	0.420498	0.126264	-0.0111248	-0.178158	-0.222055	-0.281952	-0.11949	0.225036	0.0745222	1.60513	0.199247	0.0695491	0.0906122	0.0410558	0.50572
0.0424687	-0.119426	-0.128022	-0.0861696	0.0946816	0.459589	0.13322	-0.0183485	-0.197315	-0.228862	-0.301345	-0.12068	0.240517	0.0727032	1.66766	0.242432	0.0741948	0.0959262	0.0440229	0.531447
0.0324601	-0.123727	-0.13888	-0.103296	0.108478	0.491368	0.139799	-0.0244665	-0.211523	-0.237961	-0.318169	-0.118701	0.251103	0.0700091	1.71552	0.284659	0.07643	0.103646	0.0465366	0.552711
0.0211623	-0.127479	-0.149689	-0.121186	0.122442	0.519413	0.145546	-0.0297041	-0.220758	-0.246306	-0.334709	-0.113649	0.25861	0.0675777	1.75414	0.326652	0.0779495	0.113006	0.047847	0.56808
0.0101882	-0.129557	-0.156188	-0.13787	0.13656	0.53963	0.150492	-0.0337278	-0.224688	-0.257772	-0.347133	-0.106575	0.263106	0.0623305	1.77005	0.363432	0.0775546	0.123706	0.0498227	0.5808
0.000654331	-0.130578	-0.161306	-0.15052	0.149844	0.553486	0.155439	-0.0371982	-0.224988	-0.266479	-0.362366	-0.100047	0.268248	0.0563946	1.77894	0.392276	0.0772373	0.131606	0.052106	0.592713
-0.015175	-0.130554	-0.163606	-0.16198	0.155258	0.566935	0.156141	-0.0427806	-0.219812	-0.275176	-0.370967	-0.0893381	0.267405	0.0520162	1.78444	0.419457	0.0762782	0.138964	0.0497605	0.59366
-0.0345294	-0.132777	-0.166797	-0.175422	0.158852	0.576298	0.155266	-0.0456836	-0.206747	-0.291551	-0.375558	-0.0736328	0.258945	0.0473754	1.76872	0.453629	0.0684385	0.150613	0.0444134	0.590313
-0.0558583	-0.136587	-0.167165	-0.18853	0.155757	0.57849	0.160616	-0.051957	-0.192856	-0.312131	-0.373094	-0.0562634	0.24759	0.0412588	1.74955	0.488405	0.05814	0.164647	0.039901	0.583431
-0.0788324	-0.138581	-0.163707	-0.197948	0.147225	0.577394	0.164227	-0.058172	-0.175596	-0.330598	-0.365874	-0.038324	0.236361	0.0356814	1.72786	0.516423	0.0484148	0.177478	0.0335348	0.570381
