0.242913	0.455355
0.239711	0.457962
0.233467	0.457826
0.220266	0.450885
0.204218	0.440068
0.184787	0.431205
0.164463	0.421928
0.143725	0.407544
0.117848	0.373169
0.083652	0.329809
0.0430538	0.283417
-0.0235244	0.237885
-0.116161	0.188059
-0.216281	0.156949
-0.329768	0.110056
-0.478076	0.0363357
-0.642469	-0.0847948
-0.796349	-0.203828
-0.928233	-0.294873
-1.05457	-0.372154
-1.17507	-0.428881
-1.27598	-0.473587
-1.37306	-0.523007
-1.45488	-0.574509
-1.52306	-0.611137
-1.56946	-0.635429
-1.61499	-0.657623
-1.64606	-0.673726
-1.66041	-0.697373
-1.66044	-0.724244
-1.65967	-0.74693
-1.65089	-0.756566
-1.6231	-0.759853
-1.58895	-0.773736
-1.53542	-0.788142
-1.45799	-0.796396
-1.36308	-0.800718
-1.26243	-0.810853
-1.1492	-0.823961
-1.04814	-0.834982
-0.954829	-0.836557
-0.868391	-0.829948
-0.796676	-0.819614
-0.732711	-0.806851
-0.691947	-0.791056
-0.673305	-0.771825
-0.673379	-0.75093
-0.696095	-0.728158
-0.735826	-0.702459
-0.781488	-0.683773
-0.827595	-0.665353
-0.872609	-0.647496
-0.909166	-0.632353
-0.94475	-0.620491
-0.972067	-0.607612
-0.991102	-0.596924
-1.01007	-0.588548
-1.01691	-0.580838
-1.00633	-0.565371
-0.972189	-0.556193
-0.929383	-0.547637
-0.898476	-0.536805
-0.848981	-0.512058
-0.799836	-0.49803
-0.762941	-0.488004
-0.733184	-0.476355
-0.723071	-0.460798
-0.729327	-0.435418
-0.740598	-0.41166
-0.764251	-0.397497
