0.184778	0.362216
0.182781	0.361731
0.180896	0.361743
0.179221	0.361976
0.17748	0.362987
0.176086	0.364461
0.177026	0.365645
0.180648	0.365737
0.186407	0.367743
0.193884	0.374664
0.204609	0.390883
0.221164	0.422632
0.244893	0.471931
0.274261	0.541552
0.304872	0.622362
0.335521	0.701941
0.366538	0.78074
0.395719	0.861319
0.424795	0.940302
0.453494	1.01593
0.479251	1.08564
0.502178	1.14723
0.520039	1.19099
0.533816	1.22599
0.541698	1.25137
0.546258	1.26893
0.548235	1.2842
0.549207	1.29146
0.548275	1.29265
0.54536	1.2933
0.545283	1.2938
0.545157	1.29503
0.546247	1.29538
0.547094	1.30304
0.548769	1.31305
0.550571	1.32141
0.5535	1.3313
0.555573	1.3384
0.555581	1.34351
0.552341	1.34497
0.548082	1.34475
0.546128	1.34249
0.544222	1.34021
0.542188	1.33717
0.542603	1.33571
0.545985	1.33628
0.551411	1.34043
0.558855	1.34755
0.568199	1.35815
0.5809	1.36993
0.596087	1.38169
0.613744	1.39324
0.633238	1.40416
0.65284	1.41547
0.673014	1.42694
0.695684	1.44154
0.719665	1.45471
0.742648	1.46475
0.762758	1.46983
0.777101	1.46612
0.78502	1.45493
0.788842	1.44207
0.788325	1.43301
0.785677	1.42189
0.781332	1.40993
0.774715	1.39521
0.765024	1.37627
0.752275	1.35338
0.735186	1.3234
0.715114	1.28836
