0.158334	0.36743
0.158248	0.363
0.159411	0.35867
0.161816	0.355605
0.166054	0.355053
0.172763	0.360526
0.182434	0.371613
0.194199	0.386697
0.208584	0.406692
0.225706	0.431754
0.245359	0.460196
0.267171	0.49232
0.291093	0.528008
0.318136	0.568729
0.347852	0.617999
0.379481	0.674152
0.412586	0.738574
0.44532	0.807379
0.477905	0.879714
0.508591	0.950595
0.537009	1.01623
0.56296	1.07664
0.585925	1.12553
0.604661	1.17118
0.622188	1.20624
0.638838	1.23804
0.652647	1.2696
0.662239	1.29426
0.669206	1.31324
0.673013	1.3245
0.676406	1.33062
0.677817	1.33501
0.678122	1.34373
0.678198	1.35799
0.676838	1.3705
0.674836	1.38091
0.671825	1.3897
0.666722	1.39171
0.660827	1.39028
0.652986	1.38576
0.644245	1.37881
0.635142	1.36855
0.626529	1.35708
0.619609	1.34739
0.61335	1.33869
0.609466	1.33171
0.608636	1.33076
0.611017	1.33241
0.616683	1.33774
0.625198	1.34762
0.635805	1.36084
0.648067	1.37655
0.662439	1.39379
0.67809	1.41251
0.694403	1.42959
0.710328	1.44307
0.726618	1.45325
0.742492	1.45719
0.755592	1.45664
0.763389	1.44947
0.765637	1.43973
0.765026	1.42891
0.762546	1.41812
0.757436	1.40497
0.749259	1.38963
0.73703	1.36786
0.719341	1.33808
0.699308	1.30069
0.678951	1.25725
0.659069	1.20998
