0.309724	-0.33899	-0.243789	0.353532	-0.169339	-0.0617044	0.000958352
0.310748	-0.337871	-0.245281	0.352901	-0.169638	-0.0643338	-0.0017834
0.310801	-0.337247	-0.24576	0.353515	-0.16992	-0.0659103	-0.00412273
0.311672	-0.339356	-0.242842	0.353176	-0.171444	-0.0642107	-0.00151524
0.318579	-0.342167	-0.236417	0.350924	-0.172	-0.0627617	0.00355851
0.334725	-0.343882	-0.225939	0.346525	-0.16869	-0.0626706	0.00999994
0.361438	-0.341209	-0.209484	0.341125	-0.159453	-0.0632936	0.014974
0.40087	-0.333696	-0.185022	0.33261	-0.144949	-0.064445	0.017139
0.454991	-0.321632	-0.150859	0.317854	-0.13103	-0.0625625	0.015817
0.528326	-0.299111	-0.105002	0.290062	-0.115926	-0.0533068	0.0169077
0.609636	-0.267501	-0.0552111	0.261616	-0.0972274	-0.0375221	0.0168805
0.698243	-0.229476	-0.00164664	0.235263	-0.075567	-0.0169614	0.0130473
0.802201	-0.181626	0.0593857	0.202843	-0.0464102	0.00949928	0.0113767
0.921909	-0.123102	0.122935	0.167637	-0.00894335	0.0444078	0.0138981
1.05606	-0.0532404	0.182967	0.132125	0.037714	0.0829344	0.0206393
1.1973	0.0240518	0.23907	0.0937121	0.0927291	0.124306	0.0330904
1.33957	0.105324	0.292754	0.0553396	0.155289	0.165471	0.046897
1.47146	0.187459	0.341862	0.0170843	0.221259	0.209043	0.0653639
1.59297	0.266952	0.383089	-0.0168646	0.288937	0.248847	0.0851344
1.69576	0.338432	0.417004	-0.0445061	0.352911	0.284776	0.106915
1.78084	0.39709	0.444985	-0.0701954	0.410115	0.312684	0.128318
1.84943	0.448573	0.472539	-0.0889318	0.469358	0.331831	0.141623
1.90328	0.490644	0.495465	-0.108376	0.517041	0.347726	0.154762
1.94351	0.523783	0.512546	-0.125605	0.554112	0.361125	0.167791
1.97426	0.550335	0.525701	-0.139139	0.582533	0.371826	0.177196
1.99455	0.569407	0.537667	-0.153412	0.604371	0.378007	0.183747
2.00916	0.58001	0.543876	-0.168481	0.61279	0.384983	0.193183
2.02166	0.584137	0.543762	-0.181875	0.612877	0.387396	0.201069
2.03072	0.583719	0.541228	-0.193262	0.607309	0.389012	0.208205
2.0394	0.584736	0.540722	-0.202611	0.601677	0.390938	0.210036
2.04807	0.584464	0.541485	-0.210602	0.593636	0.395669	0.209699
2.05678	0.581643	0.538315	-0.2177	0.578792	0.399372	0.207204
2.06483	0.573231	0.532655	-0.225551	0.555787	0.399896	0.198424
2.06701	0.56039	0.528901	-0.236819	0.526082	0.395495	0.180918
2.06208	0.539119	0.524942	-0.252671	0.484094	0.386949	0.157122
2.05236	0.509985	0.515273	-0.272083	0.425073	0.379069	0.132738
2.03438	0.470959	0.500187	-0.298481	0.346769	0.369713	0.106446
2.00792	0.425642	0.481149	-0.328504	0.25222	0.358453	0.0761363
1.97581	0.378036	0.45607	-0.357359	0.149425	0.344103	0.0424279
1.93725	0.330345	0.42663	-0.382087	0.0432615	0.329618	0.00638891
1.89644	0.281265	0.393058	-0.403526	-0.0626489	0.317038	-0.025508
1.85512	0.234075	0.356548	-0.421712	-0.165225	0.306152	-0.0537778
1.81245	0.191931	0.317185	-0.434413	-0.263616	0.29899	-0.0777569
1.77076	0.15532	0.279346	-0.442035	-0.353474	0.295863	-0.099188
1.73598	0.12234	0.240913	-0.446959	-0.434425	0.297886	-0.115599
1.70885	0.0905901	0.202816	-0.450768	-0.507514	0.304064	-0.125162
1.69157	0.0600486	0.163649	-0.453434	-0.573826	0.314078	-0.127235
1.68513	0.0304637	0.123861	-0.457326	-0.633484	0.324879	-0.122911
1.68804	0.00305606	0.0863393	-0.464624	-0.687901	0.3411	-0.109737
1.69818	-0.0207218	0.0497925	-0.471123	-0.735506	0.358218	-0.095107
1.71139	-0.0379711	0.0152945	-0.474452	-0.776439	0.376388	-0.0824394
1.7232	-0.0508147	-0.0160216	-0.474895	-0.814761	0.396208	-0.0718677
1.73287	-0.0609057	-0.0409668	-0.477305	-0.84966	0.414564	-0.0638902
1.73441	-0.0704237	-0.0595034	-0.480674	-0.88117	0.427031	-0.0603379
1.73089	-0.078757	-0.075116	-0.482068	-0.906227	0.434897	-0.0590766
1.71901	-0.0856507	-0.0803832	-0.485257	-0.926309	0.440845	-0.0602485
1.69852	-0.0900722	-0.075352	-0.487467	-0.934498	0.43927	-0.069706
1.66093	-0.0951918	-0.0609108	-0.489697	-0.938684	0.430047	-0.0869527
1.61297	-0.101226	-0.0402954	-0.491993	-0.941725	0.416278	-0.107228
1.55536	-0.109746	-0.0175807	-0.495295	-0.948813	0.400094	-0.130375
1.49338	-0.11726	0.00785251	-0.499118	-0.957072	0.384518	-0.153474
1.43944	-0.121615	0.0293734	-0.500204	-0.96288	0.371597	-0.173628
1.39341	-0.121738	0.0462491	-0.496216	-0.963761	0.36247	-0.191714
1.35628	-0.119668	0.0589444	-0.488995	-0.961757	0.35672	-0.207373
1.32671	-0.117752	0.0694745	-0.481957	-0.956712	0.352745	-0.220734
1.30818	-0.117271	0.0757188	-0.476669	-0.952877	0.351265	-0.226959
1.30457	-0.118225	0.0739121	-0.47323	-0.950803	0.352224	-0.226381
1.31606	-0.119273	0.0653504	-0.472466	-0.952403	0.35728	-0.219896
1.34291	-0.120315	0.0501355	-0.473782	-0.955462	0.367147	-0.205552
1.38465	-0.121661	0.0290915	-0.477284	-0.957659	0.380586	-0.183546
