0.277288	-0.386018	-0.264182	0.413191	-0.168996	-0.0565041	0.0145423
0.279979	-0.384939	-0.260378	0.412356	-0.165552	-0.0575148	0.0142953
0.281168	-0.383246	-0.25763	0.411816	-0.160276	-0.0608755	0.0128976
0.280768	-0.38069	-0.257866	0.413414	-0.156856	-0.0628742	0.0105483
0.280195	-0.377719	-0.259325	0.413781	-0.155094	-0.0634571	0.0101387
0.2815	-0.376211	-0.261228	0.41185	-0.154339	-0.0662337	0.0113486
0.284496	-0.378835	-0.258639	0.406262	-0.155925	-0.0681728	0.0174669
0.295075	-0.382552	-0.254823	0.399477	-0.15862	-0.0696632	0.0247997
0.312349	-0.386185	-0.245069	0.39171	-0.159059	-0.0698022	0.0328219
0.343584	-0.384314	-0.224056	0.381109	-0.153458	-0.0682402	0.0395498
0.396986	-0.372368	-0.192299	0.366645	-0.141924	-0.0636883	0.0422555
0.473588	-0.349073	-0.148751	0.345374	-0.122774	-0.0556647	0.0418
0.573643	-0.312715	-0.0915723	0.312835	-0.0963772	-0.0406425	0.0419229
0.692117	-0.264844	-0.0254409	0.274067	-0.0641721	-0.0177772	0.0416621
0.821961	-0.206514	0.0419592	0.232687	-0.029086	0.0126044	0.040756
0.958935	-0.138598	0.106748	0.190731	0.0150208	0.0433991	0.0399401
1.09749	-0.0641084	0.170472	0.146213	0.0673574	0.0764431	0.0437094
1.23639	0.0159671	0.23347	0.102371	0.127492	0.113681	0.0520496
1.37017	0.0963944	0.295245	0.0614257	0.194003	0.154608	0.0629618
1.4962	0.175833	0.348784	0.0245302	0.268763	0.183817	0.0721369
1.61332	0.254556	0.393036	-0.00955275	0.338768	0.220802	0.0920281
1.71339	0.3283	0.42889	-0.0355716	0.407254	0.257806	0.114537
1.79193	0.394573	0.458836	-0.0524771	0.473603	0.292297	0.135671
1.86103	0.455188	0.481787	-0.0649872	0.532174	0.325003	0.155236
1.91357	0.504894	0.498199	-0.073283	0.583118	0.349177	0.17228
1.95107	0.545268	0.507085	-0.082703	0.61822	0.368725	0.189659
1.98079	0.575278	0.508763	-0.0904087	0.640336	0.381101	0.201037
2.00119	0.597434	0.513209	-0.101005	0.657607	0.389352	0.209901
2.01391	0.611756	0.519325	-0.113629	0.66707	0.39304	0.213835
2.02484	0.62154	0.525521	-0.128211	0.669376	0.396306	0.213448
2.03593	0.621735	0.529779	-0.143807	0.66173	0.399056	0.213314
2.04526	0.614192	0.530648	-0.157539	0.649326	0.399748	0.215218
2.05505	0.601425	0.527631	-0.167207	0.63158	0.398283	0.214464
2.05646	0.586894	0.52806	-0.177237	0.607879	0.393869	0.202822
2.04757	0.57162	0.536254	-0.186555	0.583774	0.387806	0.177968
2.03308	0.550321	0.542336	-0.197474	0.543542	0.382161	0.146359
2.0149	0.520258	0.542677	-0.212204	0.490125	0.373108	0.114271
1.99178	0.480021	0.532735	-0.23041	0.418683	0.359882	0.0854274
1.95686	0.431603	0.516181	-0.250259	0.333411	0.340551	0.0548756
1.91341	0.377788	0.494066	-0.269535	0.24132	0.318551	0.0232744
1.8667	0.323968	0.468163	-0.285659	0.15023	0.298033	-0.00577619
1.81961	0.271009	0.436823	-0.3001	0.0566364	0.280518	-0.0310755
1.77215	0.220768	0.402764	-0.31305	-0.0346768	0.270037	-0.0499391
1.72979	0.174341	0.364632	-0.324606	-0.124403	0.264415	-0.0643752
1.69538	0.132906	0.324749	-0.333917	-0.207585	0.264664	-0.0744514
1.66796	0.0974744	0.284793	-0.340282	-0.284342	0.272612	-0.0791931
1.65029	0.0676081	0.243992	-0.343956	-0.356225	0.286969	-0.0805818
1.64365	0.0420679	0.201824	-0.34758	-0.422115	0.303998	-0.0791782
1.64285	0.0200585	0.159239	-0.3517	-0.486503	0.324982	-0.0755851
1.64871	0.000658757	0.118355	-0.360037	-0.548395	0.347488	-0.0684243
1.65814	-0.018235	0.0774972	-0.371468	-0.609767	0.367286	-0.0602647
1.66819	-0.0394237	0.0373064	-0.385883	-0.672395	0.382796	-0.0510048
1.67494	-0.0597568	0.00319512	-0.404063	-0.735037	0.397448	-0.0425169
1.67535	-0.0770951	-0.0285502	-0.421801	-0.795306	0.410448	-0.0373265
1.67158	-0.0910892	-0.057322	-0.436612	-0.854251	0.423635	-0.0372577
1.66504	-0.101619	-0.0796692	-0.451916	-0.908517	0.43708	-0.0401406
1.65801	-0.110422	-0.0997966	-0.464005	-0.953702	0.446547	-0.0465599
1.64484	-0.116056	-0.114513	-0.472027	-0.991564	0.454542	-0.0551325
1.62715	-0.118734	-0.120863	-0.477349	-1.01493	0.45992	-0.0664525
1.60258	-0.11914	-0.11846	-0.47904	-1.02402	0.459892	-0.081775
1.56741	-0.121681	-0.109601	-0.477673	-1.02902	0.453426	-0.100069
1.52634	-0.128598	-0.0988579	-0.47752	-1.03561	0.442403	-0.119184
1.48142	-0.135803	-0.0849881	-0.478942	-1.03838	0.427852	-0.137631
1.4382	-0.141769	-0.070318	-0.478977	-1.03649	0.410443	-0.154373
1.39841	-0.145059	-0.0545144	-0.477516	-1.03228	0.395995	-0.169476
1.36746	-0.145474	-0.0411532	-0.47566	-1.02717	0.385296	-0.180111
1.34725	-0.144837	-0.0327265	-0.474126	-1.02212	0.378139	-0.186593
1.34064	-0.143099	-0.0284234	-0.473791	-1.01716	0.374744	-0.188873
1.34811	-0.140258	-0.0275737	-0.474643	-1.01334	0.374818	-0.187112
1.36847	-0.136332	-0.0287567	-0.477255	-1.01048	0.379608	-0.17927
