0.38426	0.34895	0.419989	0.0700402	0.00752084
0.384485	0.347298	0.42073	0.0672208	0.00946905
0.387303	0.342259	0.421295	0.0661398	0.0104823
0.39644	0.335759	0.42219	0.0658714	0.00963391
0.413182	0.329035	0.419394	0.0683522	0.0100338
0.437151	0.322823	0.412456	0.0750913	0.010315
0.468619	0.316777	0.399925	0.0882734	0.00842417
0.508586	0.310065	0.379184	0.108283	0.00682005
0.558423	0.30331	0.347558	0.134079	0.00643716
0.619779	0.295958	0.303518	0.165778	0.00706726
0.691058	0.287456	0.248586	0.204514	0.00485526
0.767317	0.279458	0.185551	0.251511	-0.00131746
0.847432	0.268487	0.114595	0.304546	-0.0106956
0.928921	0.254793	0.0362267	0.363063	-0.0214494
1.00695	0.242615	-0.0437655	0.425198	-0.0309915
1.07963	0.227915	-0.123595	0.493511	-0.0405691
1.14588	0.220123	-0.201429	0.562898	-0.0508215
1.20692	0.207752	-0.279493	0.631841	-0.0600845
1.26341	0.197545	-0.352605	0.697772	-0.0731572
1.31238	0.187718	-0.420094	0.756909	-0.0864397
1.35808	0.176098	-0.48633	0.80913	-0.100977
1.39343	0.170383	-0.543266	0.856391	-0.113584
1.41729	0.16266	-0.594746	0.895705	-0.127754
1.4311	0.156061	-0.639248	0.929145	-0.142368
1.43816	0.149156	-0.676755	0.954884	-0.152685
1.43898	0.142008	-0.705292	0.973552	-0.160118
1.43491	0.136409	-0.722563	0.986341	-0.164856
1.43278	0.13208	-0.733008	0.995098	-0.163592
1.43513	0.130219	-0.735523	0.99615	-0.156998
1.43651	0.127697	-0.73503	0.990958	-0.145555
1.43476	0.125096	-0.734469	0.977474	-0.134673
1.43317	0.124049	-0.726136	0.952917	-0.124327
1.43137	0.123099	-0.709423	0.918453	-0.113914
1.4271	0.12398	-0.689781	0.877809	-0.102745
1.42427	0.127235	-0.665606	0.830513	-0.0940525
1.42145	0.130003	-0.638276	0.777654	-0.0851417
1.42261	0.132148	-0.606511	0.722507	-0.0747488
1.42637	0.13477	-0.571098	0.665328	-0.0646264
1.43342	0.13567	-0.533755	0.608788	-0.0545258
1.44238	0.138674	-0.494768	0.55241	-0.0456963
1.45359	0.14198	-0.455963	0.497434	-0.0372729
1.46629	0.145154	-0.417999	0.443112	-0.0306707
1.47972	0.14768	-0.38204	0.390464	-0.02596
1.49269	0.149335	-0.348201	0.34053	-0.0243694
1.50523	0.149837	-0.317713	0.293294	-0.0260205
1.51823	0.149556	-0.291941	0.248759	-0.0296697
1.5328	0.148243	-0.270151	0.206726	-0.0378815
1.54833	0.145874	-0.249628	0.166187	-0.050009
1.56458	0.144229	-0.230263	0.128543	-0.064362
1.58007	0.142225	-0.213302	0.0949788	-0.0781263
1.59382	0.140457	-0.19725	0.0642619	-0.0908986
1.60541	0.137404	-0.185115	0.0371074	-0.101614
1.61078	0.134313	-0.17307	0.00988865	-0.111233
1.60917	0.132102	-0.159976	-0.0155982	-0.119475
1.60164	0.13091	-0.145672	-0.0397565	-0.126099
1.59214	0.129515	-0.130889	-0.0610763	-0.128933
1.5785	0.12881	-0.115308	-0.0778293	-0.128431
1.55672	0.129005	-0.0998174	-0.0928548	-0.128187
1.5272	0.128688	-0.0864359	-0.109037	-0.130181
1.49266	0.128426	-0.0746712	-0.128234	-0.133715
1.45313	0.126967	-0.0639438	-0.150515	-0.139416
1.40945	0.123933	-0.0530397	-0.176197	-0.146898
1.36603	0.119644	-0.042964	-0.20268	-0.155673
1.32409	0.11486	-0.0349638	-0.227739	-0.165374
1.28489	0.109956	-0.0289839	-0.251737	-0.176405
1.25183	0.103985	-0.0258983	-0.273987	-0.187458
1.22157	0.0991861	-0.0240581	-0.293803	-0.199491
1.19618	0.09454	-0.0248622	-0.309473	-0.210959
1.17391	0.0911715	-0.0254835	-0.322803	-0.223257
1.15905	0.0892017	-0.0257083	-0.334015	-0.233165
